id,city,daypart,visit_daypart,year,daypart_index
761354,Cần Thơ,11h - 14h,30.0,2019,3
761750,Cần Thơ,11h - 14h,20.0,2019,3
762012,Cần Thơ,0h - 9h,30.0,2019,1
762255,Hồ Chí Minh,0h - 9h,10.0,2019,1
762852,Cần Thơ,0h - 9h,15.0,2019,1
763355,Hà Nội,9h - 11h,2.0,2019,2
763355,Hà Nội,17h - 21h,5.0,2019,5
763355,Hà Nội,21h+,3.0,2019,6
763500,Cần Thơ,9h - 11h,5.0,2019,2
763500,Cần Thơ,17h - 21h,15.0,2019,5
763500,Cần Thơ,0h - 9h,10.0,2019,1
763558,Đà Nẵng,17h - 21h,4.0,2019,5
763558,Đà Nẵng,9h - 11h,4.0,2019,2
763762,Hà Nội,0h - 9h,2.0,2019,1
763762,Hà Nội,17h - 21h,1.0,2019,5
763845,Cần Thơ,0h - 9h,30.0,2019,1
763845,Cần Thơ,17h - 21h,30.0,2019,5
764111,Cần Thơ,0h - 9h,30.0,2019,1
764154,Hà Nội,11h - 14h,1.0,2019,3
764154,Hà Nội,17h - 21h,1.0,2019,5
764281,Hà Nội,11h - 14h,2.0,2019,3
764281,Hà Nội,17h - 21h,2.0,2019,5
764370,Hà Nội,9h - 11h,3.0,2019,2
764370,Hà Nội,14h - 17h,2.0,2019,4
764539,Cần Thơ,17h - 21h,18.0,2019,5
764539,Cần Thơ,0h - 9h,5.0,2019,1
764577,Hồ Chí Minh,0h - 9h,10.0,2019,1
764577,Hồ Chí Minh,14h - 17h,10.0,2019,4
764580,Cần Thơ,0h - 9h,30.0,2019,1
764618,Hải Phòng,0h - 9h,2.0,2019,1
764618,Hải Phòng,17h - 21h,2.0,2019,5
764618,Hải Phòng,9h - 11h,4.0,2019,2
764623,Hà Nội,17h - 21h,4.0,2019,5
764654,Hà Nội,11h - 14h,1.0,2019,3
764654,Hà Nội,17h - 21h,2.0,2019,5
764663,Hà Nội,17h - 21h,2.0,2019,5
764663,Hà Nội,11h - 14h,2.0,2019,3
764703,Hà Nội,14h - 17h,2.0,2019,4
764703,Hà Nội,21h+,1.0,2019,6
764703,Hà Nội,17h - 21h,4.0,2019,5
764846,Cần Thơ,17h - 21h,30.0,2019,5
764857,Hồ Chí Minh,0h - 9h,10.0,2019,1
764882,Hà Nội,17h - 21h,4.0,2019,5
765076,Hà Nội,17h - 21h,5.0,2019,5
765076,Hà Nội,11h - 14h,5.0,2019,3
765076,Hà Nội,21h+,5.0,2019,6
765184,Cần Thơ,0h - 9h,30.0,2019,1
765249,Cần Thơ,0h - 9h,30.0,2019,1
765249,Cần Thơ,17h - 21h,30.0,2019,5
765342,Hà Nội,11h - 14h,2.0,2019,3
765342,Hà Nội,21h+,1.0,2019,6
765470,Cần Thơ,0h - 9h,10.0,2019,1
765470,Cần Thơ,17h - 21h,10.0,2019,5
765470,Cần Thơ,11h - 14h,10.0,2019,3
765501,Hà Nội,14h - 17h,1.0,2019,4
765501,Hà Nội,17h - 21h,2.0,2019,5
765501,Hà Nội,11h - 14h,1.0,2019,3
765509,Hà Nội,17h - 21h,2.0,2019,5
765509,Hà Nội,11h - 14h,2.0,2019,3
765692,Cần Thơ,0h - 9h,30.0,2019,1
765811,Hà Nội,0h - 9h,1.0,2019,1
765811,Hà Nội,14h - 17h,1.0,2019,4
765811,Hà Nội,21h+,2.0,2019,6
765848,Cần Thơ,0h - 9h,20.0,2019,1
765848,Cần Thơ,0h - 9h,30.0,2019,1
765990,Hà Nội,17h - 21h,4.0,2019,5
765990,Hà Nội,11h - 14h,1.0,2019,3
766003,Hà Nội,9h - 11h,3.0,2019,2
766003,Hà Nội,17h - 21h,5.0,2019,5
766003,Hà Nội,21h+,2.0,2019,6
766003,Hà Nội,11h - 14h,2.0,2019,3
766496,Hà Nội,0h - 9h,1.0,2019,1
766496,Hà Nội,21h+,1.0,2019,6
767264,Hồ Chí Minh,0h - 9h,15.0,2019,1
767540,Cần Thơ,0h - 9h,10.0,2019,1
767644,Đà Nẵng,17h - 21h,4.0,2019,5
767644,Đà Nẵng,0h - 9h,6.0,2019,1
767694,Hà Nội,11h - 14h,1.0,2019,3
767694,Hà Nội,17h - 21h,2.0,2019,5
767775,Hồ Chí Minh,14h - 17h,5.0,2019,4
767775,Hồ Chí Minh,0h - 9h,15.0,2019,1
767805,Hải Phòng,17h - 21h,3.0,2019,5
767805,Hải Phòng,21h+,4.0,2019,6
767805,Hải Phòng,9h - 11h,3.0,2019,2
767878,Hà Nội,14h - 17h,2.0,2019,4
767878,Hà Nội,17h - 21h,1.0,2019,5
767878,Hà Nội,9h - 11h,5.0,2019,2
768033,Đà Nẵng,0h - 9h,30.0,2019,1
768329,Hải Phòng,17h - 21h,1.0,2019,5
768329,Hải Phòng,9h - 11h,4.0,2019,2
768332,Hà Nội,21h+,1.0,2019,6
768332,Hà Nội,17h - 21h,1.0,2019,5
768461,Đà Nẵng,0h - 9h,30.0,2019,1
768521,Hà Nội,11h - 14h,2.0,2019,3
768521,Hà Nội,0h - 9h,5.0,2019,1
768521,Hà Nội,17h - 21h,2.0,2019,5
768521,Hà Nội,21h+,3.0,2019,6
768538,Hà Nội,17h - 21h,4.0,2019,5
768538,Hà Nội,0h - 9h,4.0,2019,1
768577,Hải Phòng,9h - 11h,4.0,2019,2
768725,Hồ Chí Minh,0h - 9h,4.0,2019,1
768874,Cần Thơ,17h - 21h,5.0,2019,5
768874,Cần Thơ,0h - 9h,10.0,2019,1
769062,Hải Phòng,9h - 11h,4.0,2019,2
769065,Hà Nội,17h - 21h,2.0,2019,5
769065,Hà Nội,11h - 14h,1.0,2019,3
769092,Hà Nội,11h - 14h,2.0,2019,3
769092,Hà Nội,0h - 9h,5.0,2019,1
769107,Đà Nẵng,0h - 9h,6.0,2019,1
769107,Đà Nẵng,9h - 11h,6.0,2019,2
769162,Hồ Chí Minh,0h - 9h,10.0,2019,1
769207,Hà Nội,17h - 21h,2.0,2019,5
769207,Hà Nội,11h - 14h,2.0,2019,3
769392,Hải Phòng,9h - 11h,3.0,2019,2
769392,Hải Phòng,17h - 21h,1.0,2019,5
769410,Hà Nội,17h - 21h,2.0,2019,5
769410,Hà Nội,0h - 9h,1.0,2019,1
769476,Hà Nội,14h - 17h,1.0,2019,4
769476,Hà Nội,9h - 11h,2.0,2019,2
769476,Hà Nội,17h - 21h,2.0,2019,5
769484,Hà Nội,11h - 14h,1.0,2019,3
769484,Hà Nội,21h+,1.0,2019,6
769484,Hà Nội,17h - 21h,2.0,2019,5
769578,Hải Phòng,9h - 11h,4.0,2019,2
769812,Hải Phòng,17h - 21h,5.0,2019,5
769866,Hà Nội,9h - 11h,1.0,2019,2
769866,Hà Nội,14h - 17h,1.0,2019,4
769866,Hà Nội,17h - 21h,2.0,2019,5
769934,Cần Thơ,0h - 9h,15.0,2019,1
770076,Hà Nội,11h - 14h,2.0,2019,3
770076,Hà Nội,17h - 21h,3.0,2019,5
770151,Hải Phòng,0h - 9h,8.0,2019,1
770151,Hải Phòng,17h - 21h,7.0,2019,5
770161,Hồ Chí Minh,0h - 9h,2.0,2019,1
770161,Hồ Chí Minh,14h - 17h,2.0,2019,4
770361,Cần Thơ,17h - 21h,30.0,2019,5
770420,Cần Thơ,9h - 11h,30.0,2019,2
770510,Hà Nội,21h+,4.0,2019,6
770510,Hà Nội,17h - 21h,4.0,2019,5
770588,Hà Nội,14h - 17h,2.0,2019,4
770588,Hà Nội,11h - 14h,1.0,2019,3
770602,Đà Nẵng,9h - 11h,4.0,2019,2
770602,Đà Nẵng,0h - 9h,5.0,2019,1
770627,Hải Phòng,17h - 21h,3.0,2019,5
770674,Hải Phòng,0h - 9h,20.0,2019,1
770674,Hải Phòng,17h - 21h,10.0,2019,5
770941,Hải Phòng,0h - 9h,4.0,2019,1
770941,Hải Phòng,17h - 21h,4.0,2019,5
770949,Hà Nội,11h - 14h,2.0,2019,3
770949,Hà Nội,21h+,1.0,2019,6
770949,Hà Nội,9h - 11h,3.0,2019,2
770949,Hà Nội,17h - 21h,4.0,2019,5
770975,Cần Thơ,17h - 21h,7.0,2019,5
771047,Hồ Chí Minh,0h - 9h,2.0,2019,1
771047,Hồ Chí Minh,14h - 17h,2.0,2019,4
771105,Cần Thơ,11h - 14h,5.0,2019,3
771105,Cần Thơ,17h - 21h,6.0,2019,5
771164,Đà Nẵng,9h - 11h,7.0,2019,2
771164,Đà Nẵng,0h - 9h,3.0,2019,1
771327,Cần Thơ,21h+,4.0,2019,6
771368,Hồ Chí Minh,17h - 21h,2.0,2019,5
771368,Hồ Chí Minh,9h - 11h,2.0,2019,2
771940,Hải Phòng,9h - 11h,6.0,2019,2
771940,Hải Phòng,14h - 17h,3.0,2019,4
774936,Hồ Chí Minh,9h - 11h,6.0,2019,2
775425,Hồ Chí Minh,17h - 21h,10.0,2019,5
775425,Hồ Chí Minh,0h - 9h,20.0,2019,1
775864,Hồ Chí Minh,0h - 9h,20.0,2019,1
775864,Hồ Chí Minh,17h - 21h,10.0,2019,5
776783,Đà Nẵng,9h - 11h,9.0,2019,2
776783,Đà Nẵng,17h - 21h,3.0,2019,5
776783,Đà Nẵng,0h - 9h,5.0,2019,1
776783,Đà Nẵng,14h - 17h,8.0,2019,4
776835,Đà Nẵng,9h - 11h,3.0,2019,2
776835,Đà Nẵng,11h - 14h,4.0,2019,3
776835,Đà Nẵng,17h - 21h,3.0,2019,5
777021,Hà Nội,0h - 9h,1.0,2019,1
777021,Hà Nội,21h+,3.0,2019,6
777116,Hà Nội,17h - 21h,1.0,2019,5
777116,Hà Nội,11h - 14h,1.0,2019,3
777319,Hà Nội,11h - 14h,2.0,2019,3
777319,Hà Nội,9h - 11h,3.0,2019,2
777319,Hà Nội,17h - 21h,3.0,2019,5
777687,Hà Nội,21h+,1.0,2019,6
777687,Hà Nội,17h - 21h,2.0,2019,5
777775,Đà Nẵng,9h - 11h,8.0,2019,2
777775,Đà Nẵng,17h - 21h,10.0,2019,5
777775,Đà Nẵng,0h - 9h,10.0,2019,1
777873,Đà Nẵng,9h - 11h,10.0,2019,2
777873,Đà Nẵng,11h - 14h,10.0,2019,3
777873,Đà Nẵng,14h - 17h,7.0,2019,4
777873,Đà Nẵng,0h - 9h,28.0,2019,1
777899,Hà Nội,17h - 21h,5.0,2019,5
777899,Hà Nội,21h+,2.0,2019,6
777899,Hà Nội,14h - 17h,3.0,2019,4
777967,Hà Nội,11h - 14h,2.0,2019,3
777967,Hà Nội,21h+,2.0,2019,6
777967,Hà Nội,9h - 11h,3.0,2019,2
777967,Hà Nội,17h - 21h,3.0,2019,5
778052,Đà Nẵng,17h - 21h,13.0,2019,5
778052,Đà Nẵng,0h - 9h,30.0,2019,1
778056,Đà Nẵng,0h - 9h,4.0,2019,1
778056,Đà Nẵng,9h - 11h,4.0,2019,2
778056,Đà Nẵng,17h - 21h,4.0,2019,5
778066,Đà Nẵng,0h - 9h,20.0,2019,1
778086,Hà Nội,17h - 21h,3.0,2019,5
778086,Hà Nội,14h - 17h,3.0,2019,4
778115,Hà Nội,17h - 21h,1.0,2019,5
778115,Hà Nội,11h - 14h,1.0,2019,3
778115,Hà Nội,21h+,1.0,2019,6
778119,Hà Nội,21h+,2.0,2019,6
778119,Hà Nội,11h - 14h,2.0,2019,3
778119,Hà Nội,17h - 21h,2.0,2019,5
778133,Đà Nẵng,9h - 11h,6.0,2019,2
778133,Đà Nẵng,17h - 21h,6.0,2019,5
778146,Đà Nẵng,17h - 21h,3.0,2019,5
778146,Đà Nẵng,9h - 11h,7.0,2019,2
778297,Hải Phòng,0h - 9h,2.0,2019,1
778297,Hải Phòng,17h - 21h,2.0,2019,5
778485,Hải Phòng,9h - 11h,2.0,2019,2
778491,Hải Phòng,0h - 9h,2.0,2019,1
778557,Hà Nội,0h - 9h,3.0,2019,1
778557,Hà Nội,17h - 21h,4.0,2019,5
778557,Hà Nội,11h - 14h,2.0,2019,3
778557,Hà Nội,21h+,1.0,2019,6
778682,Hải Phòng,0h - 9h,3.0,2019,1
778686,Hải Phòng,9h - 11h,2.0,2019,2
778686,Hải Phòng,0h - 9h,2.0,2019,1
778694,Hải Phòng,21h+,1.0,2019,6
778694,Hải Phòng,17h - 21h,3.0,2019,5
778702,Hải Phòng,9h - 11h,3.0,2019,2
778745,Hà Nội,11h - 14h,3.0,2019,3
778745,Hà Nội,17h - 21h,3.0,2019,5
778745,Hà Nội,21h+,1.0,2019,6
778813,Hải Phòng,9h - 11h,2.0,2019,2
778827,Hải Phòng,9h - 11h,3.0,2019,2
778880,Hải Phòng,9h - 11h,2.0,2019,2
778891,Hải Phòng,0h - 9h,4.0,2019,1
778941,Hồ Chí Minh,17h - 21h,8.0,2019,5
778941,Hồ Chí Minh,0h - 9h,22.0,2019,1
779000,Hà Nội,14h - 17h,2.0,2019,4
779000,Hà Nội,9h - 11h,1.0,2019,2
779000,Hà Nội,17h - 21h,2.0,2019,5
779002,Hà Nội,17h - 21h,2.0,2019,5
779002,Hà Nội,14h - 17h,2.0,2019,4
779039,Hải Phòng,9h - 11h,8.0,2019,2
779092,Hải Phòng,9h - 11h,5.0,2019,2
779188,Hải Phòng,14h - 17h,2.0,2019,4
779226,Hải Phòng,0h - 9h,2.0,2019,1
779226,Hải Phòng,17h - 21h,2.0,2019,5
779488,Đà Nẵng,0h - 9h,8.0,2019,1
779634,Đà Nẵng,0h - 9h,4.0,2019,1
779696,Đà Nẵng,14h - 17h,1.0,2019,4
779696,Đà Nẵng,9h - 11h,1.0,2019,2
779711,Hà Nội,11h - 14h,2.0,2019,3
779711,Hà Nội,0h - 9h,3.0,2019,1
779860,Đà Nẵng,0h - 9h,10.0,2019,1
779860,Đà Nẵng,14h - 17h,4.0,2019,4
779860,Đà Nẵng,17h - 21h,10.0,2019,5
779863,Hà Nội,9h - 11h,4.0,2019,2
779863,Hà Nội,17h - 21h,6.0,2019,5
779883,Đà Nẵng,0h - 9h,3.0,2019,1
779883,Đà Nẵng,9h - 11h,3.0,2019,2
779883,Đà Nẵng,17h - 21h,2.0,2019,5
780024,Đà Nẵng,17h - 21h,15.0,2019,5
780024,Đà Nẵng,0h - 9h,10.0,2019,1
780024,Đà Nẵng,14h - 17h,7.0,2019,4
780027,Hồ Chí Minh,0h - 9h,4.0,2019,1
780133,Đà Nẵng,0h - 9h,4.0,2019,1
780186,Hồ Chí Minh,0h - 9h,4.0,2019,1
780275,Hà Nội,17h - 21h,4.0,2019,5
780275,Hà Nội,9h - 11h,2.0,2019,2
780275,Hà Nội,21h+,2.0,2019,6
780275,Hà Nội,11h - 14h,3.0,2019,3
780356,Hồ Chí Minh,0h - 9h,6.0,2019,1
780377,Hà Nội,17h - 21h,4.0,2019,5
780377,Hà Nội,11h - 14h,3.0,2019,3
780377,Hà Nội,0h - 9h,3.0,2019,1
780422,Hà Nội,14h - 17h,1.0,2019,4
780422,Hà Nội,9h - 11h,2.0,2019,2
780427,Hải Phòng,9h - 11h,4.0,2019,2
780428,Hải Phòng,0h - 9h,8.0,2019,1
780448,Hà Nội,9h - 11h,3.0,2019,2
780448,Hà Nội,17h - 21h,2.0,2019,5
780513,Đà Nẵng,17h - 21h,5.0,2019,5
780513,Đà Nẵng,9h - 11h,10.0,2019,2
780513,Đà Nẵng,11h - 14h,5.0,2019,3
780513,Đà Nẵng,0h - 9h,30.0,2019,1
780531,Đà Nẵng,14h - 17h,2.0,2019,4
780531,Đà Nẵng,9h - 11h,7.0,2019,2
780531,Đà Nẵng,17h - 21h,6.0,2019,5
780545,Hà Nội,21h+,2.0,2019,6
780545,Hà Nội,17h - 21h,4.0,2019,5
780575,Đà Nẵng,17h - 21h,10.0,2019,5
780575,Đà Nẵng,0h - 9h,15.0,2019,1
780577,Hồ Chí Minh,17h - 21h,12.0,2019,5
780577,Hồ Chí Minh,11h - 14h,15.0,2019,3
780604,Hà Nội,17h - 21h,1.0,2019,5
780604,Hà Nội,11h - 14h,3.0,2019,3
780620,Hải Phòng,0h - 9h,2.0,2019,1
780630,Hải Phòng,14h - 17h,2.0,2019,4
780630,Hải Phòng,9h - 11h,6.0,2019,2
780698,Đà Nẵng,9h - 11h,4.0,2019,2
780726,Đà Nẵng,0h - 9h,20.0,2019,1
780763,Hồ Chí Minh,17h - 21h,10.0,2019,5
780763,Hồ Chí Minh,11h - 14h,10.0,2019,3
780788,Đà Nẵng,0h - 9h,4.0,2019,1
780788,Đà Nẵng,17h - 21h,2.0,2019,5
780788,Đà Nẵng,14h - 17h,4.0,2019,4
780830,Hà Nội,17h - 21h,4.0,2019,5
780830,Hà Nội,14h - 17h,2.0,2019,4
780835,Hà Nội,21h+,2.0,2019,6
780835,Hà Nội,17h - 21h,4.0,2019,5
780835,Hà Nội,14h - 17h,2.0,2019,4
781027,Hà Nội,17h - 21h,3.0,2019,5
781027,Hà Nội,11h - 14h,2.0,2019,3
781095,Hà Nội,17h - 21h,4.0,2019,5
781095,Hà Nội,9h - 11h,4.0,2019,2
781110,Hà Nội,14h - 17h,3.0,2019,4
781110,Hà Nội,17h - 21h,5.0,2019,5
781110,Hà Nội,21h+,2.0,2019,6
781111,Hà Nội,21h+,1.0,2019,6
781111,Hà Nội,17h - 21h,3.0,2019,5
781145,Hà Nội,11h - 14h,2.0,2019,3
781145,Hà Nội,17h - 21h,3.0,2019,5
781168,Hồ Chí Minh,11h - 14h,6.0,2019,3
781237,Hà Nội,17h - 21h,4.0,2019,5
781266,Hà Nội,11h - 14h,3.0,2019,3
781266,Hà Nội,14h - 17h,2.0,2019,4
781266,Hà Nội,17h - 21h,3.0,2019,5
781266,Hà Nội,0h - 9h,7.0,2019,1
781296,Hà Nội,17h - 21h,2.0,2019,5
781296,Hà Nội,0h - 9h,2.0,2019,1
781337,Hồ Chí Minh,0h - 9h,8.0,2019,1
781338,Hà Nội,14h - 17h,3.0,2019,4
781338,Hà Nội,9h - 11h,3.0,2019,2
781338,Hà Nội,21h+,2.0,2019,6
781338,Hà Nội,17h - 21h,3.0,2019,5
781344,Hà Nội,17h - 21h,3.0,2019,5
781344,Hà Nội,9h - 11h,1.0,2019,2
781349,Hà Nội,17h - 21h,2.0,2019,5
781349,Hà Nội,14h - 17h,3.0,2019,4
781407,Hồ Chí Minh,0h - 9h,8.0,2019,1
781444,Hải Phòng,9h - 11h,4.0,2019,2
781452,Hải Phòng,11h - 14h,1.0,2019,3
781452,Hải Phòng,14h - 17h,2.0,2019,4
781559,Hồ Chí Minh,0h - 9h,10.0,2019,1
781598,Đà Nẵng,0h - 9h,10.0,2019,1
781673,Hà Nội,17h - 21h,2.0,2019,5
781673,Hà Nội,0h - 9h,1.0,2019,1
781679,Hải Phòng,9h - 11h,4.0,2019,2
781683,Hải Phòng,17h - 21h,3.0,2019,5
781691,Hà Nội,17h - 21h,4.0,2019,5
781716,Hồ Chí Minh,17h - 21h,2.0,2019,5
781716,Hồ Chí Minh,9h - 11h,2.0,2019,2
781720,Hà Nội,11h - 14h,5.0,2019,3
781720,Hà Nội,17h - 21h,7.0,2019,5
781753,Hà Nội,14h - 17h,6.0,2019,4
781761,Hà Nội,0h - 9h,3.0,2019,1
781761,Hà Nội,11h - 14h,1.0,2019,3
781808,Hải Phòng,9h - 11h,2.0,2019,2
781816,Hải Phòng,0h - 9h,4.0,2019,1
781864,Hải Phòng,9h - 11h,2.0,2019,2
781867,Hải Phòng,9h - 11h,3.0,2019,2
781899,Hà Nội,17h - 21h,10.0,2019,5
781899,Hà Nội,0h - 9h,5.0,2019,1
781942,Đà Nẵng,0h - 9h,10.0,2019,1
781969,Hà Nội,11h - 14h,2.0,2019,3
781969,Hà Nội,17h - 21h,3.0,2019,5
782110,Đà Nẵng,17h - 21h,5.0,2019,5
782110,Đà Nẵng,0h - 9h,7.0,2019,1
782122,Đà Nẵng,9h - 11h,4.0,2019,2
782122,Đà Nẵng,17h - 21h,6.0,2019,5
782223,Hà Nội,17h - 21h,1.0,2019,5
782223,Hà Nội,11h - 14h,2.0,2019,3
782267,Hà Nội,0h - 9h,3.0,2019,1
782267,Hà Nội,9h - 11h,4.0,2019,2
782267,Hà Nội,14h - 17h,1.0,2019,4
782281,Hà Nội,17h - 21h,1.0,2019,5
782281,Hà Nội,14h - 17h,3.0,2019,4
782293,Đà Nẵng,17h - 21h,8.0,2019,5
782293,Đà Nẵng,9h - 11h,4.0,2019,2
782322,Hà Nội,9h - 11h,2.0,2019,2
782322,Hà Nội,14h - 17h,1.0,2019,4
782431,Hà Nội,0h - 9h,2.0,2019,1
782431,Hà Nội,11h - 14h,4.0,2019,3
782431,Hà Nội,17h - 21h,4.0,2019,5
782475,Hà Nội,0h - 9h,2.0,2019,1
782475,Hà Nội,11h - 14h,2.0,2019,3
782475,Hà Nội,9h - 11h,2.0,2019,2
782475,Hà Nội,17h - 21h,3.0,2019,5
782486,Hải Phòng,9h - 11h,5.0,2019,2
782497,Hải Phòng,9h - 11h,3.0,2019,2
782633,Hồ Chí Minh,0h - 9h,30.0,2019,1
782797,Đà Nẵng,17h - 21h,10.0,2019,5
782797,Đà Nẵng,0h - 9h,20.0,2019,1
782806,Hải Phòng,0h - 9h,8.0,2019,1
782852,Hồ Chí Minh,17h - 21h,8.0,2019,5
782852,Hồ Chí Minh,0h - 9h,8.0,2019,1
782937,Hải Phòng,17h - 21h,5.0,2019,5
782990,Đà Nẵng,0h - 9h,2.0,2019,1
783007,Đà Nẵng,0h - 9h,20.0,2019,1
783007,Đà Nẵng,14h - 17h,10.0,2019,4
783034,Hồ Chí Minh,14h - 17h,4.0,2019,4
783034,Hồ Chí Minh,9h - 11h,4.0,2019,2
783057,Hà Nội,17h - 21h,3.0,2019,5
783057,Hà Nội,11h - 14h,3.0,2019,3
783057,Hà Nội,0h - 9h,4.0,2019,1
783062,Hà Nội,17h - 21h,3.0,2019,5
783062,Hà Nội,11h - 14h,1.0,2019,3
783066,Hà Nội,17h - 21h,21.0,2019,5
783116,Đà Nẵng,17h - 21h,5.0,2019,5
783116,Đà Nẵng,0h - 9h,20.0,2019,1
783122,Đà Nẵng,0h - 9h,30.0,2019,1
783137,Đà Nẵng,17h - 21h,2.0,2019,5
783137,Đà Nẵng,0h - 9h,2.0,2019,1
783177,Hà Nội,17h - 21h,2.0,2019,5
783177,Hà Nội,21h+,2.0,2019,6
783177,Hà Nội,11h - 14h,1.0,2019,3
783226,Đà Nẵng,0h - 9h,30.0,2019,1
783233,Hà Nội,9h - 11h,3.0,2019,2
783233,Hà Nội,17h - 21h,3.0,2019,5
783281,Hà Nội,0h - 9h,4.0,2019,1
783281,Hà Nội,17h - 21h,4.0,2019,5
783310,Hồ Chí Minh,21h+,4.0,2019,6
783310,Hồ Chí Minh,11h - 14h,3.0,2019,3
783310,Hồ Chí Minh,0h - 9h,2.0,2019,1
783322,Hà Nội,17h - 21h,1.0,2019,5
783322,Hà Nội,9h - 11h,2.0,2019,2
783335,Hải Phòng,9h - 11h,3.0,2019,2
783344,Hà Nội,17h - 21h,4.0,2019,5
783344,Hà Nội,9h - 11h,4.0,2019,2
783358,Hải Phòng,0h - 9h,12.0,2019,1
783368,Hồ Chí Minh,17h - 21h,5.0,2019,5
783368,Hồ Chí Minh,11h - 14h,5.0,2019,3
783382,Hà Nội,14h - 17h,1.0,2019,4
783382,Hà Nội,17h - 21h,2.0,2019,5
783412,Hà Nội,17h - 21h,1.0,2019,5
783412,Hà Nội,9h - 11h,1.0,2019,2
783412,Hà Nội,11h - 14h,1.0,2019,3
783439,Hồ Chí Minh,0h - 9h,5.0,2019,1
783442,Hà Nội,17h - 21h,1.0,2019,5
783442,Hà Nội,14h - 17h,2.0,2019,4
783467,Hồ Chí Minh,14h - 17h,3.0,2019,4
783467,Hồ Chí Minh,17h - 21h,1.0,2019,5
783467,Hồ Chí Minh,9h - 11h,2.0,2019,2
783496,Hồ Chí Minh,17h - 21h,4.0,2019,5
783496,Hồ Chí Minh,0h - 9h,26.0,2019,1
783509,Hà Nội,21h+,1.0,2019,6
783509,Hà Nội,17h - 21h,3.0,2019,5
783544,Hà Nội,11h - 14h,3.0,2019,3
783544,Hà Nội,0h - 9h,3.0,2019,1
783544,Hà Nội,17h - 21h,2.0,2019,5
783591,Cần Thơ,17h - 21h,3.0,2019,5
783614,Hà Nội,14h - 17h,1.0,2019,4
783614,Hà Nội,17h - 21h,2.0,2019,5
783618,Hà Nội,11h - 14h,2.0,2019,3
783618,Hà Nội,21h+,2.0,2019,6
783618,Hà Nội,17h - 21h,1.0,2019,5
783618,Hà Nội,14h - 17h,1.0,2019,4
783665,Hà Nội,17h - 21h,4.0,2019,5
783705,Hồ Chí Minh,0h - 9h,4.0,2019,1
783720,Hồ Chí Minh,17h - 21h,6.0,2019,5
783720,Hồ Chí Minh,0h - 9h,3.0,2019,1
783720,Hồ Chí Minh,9h - 11h,3.0,2019,2
783728,Hà Nội,17h - 21h,6.0,2019,5
783728,Hà Nội,21h+,2.0,2019,6
783762,Hồ Chí Minh,0h - 9h,10.0,2019,1
783867,Hà Nội,9h - 11h,6.0,2019,2
783867,Hà Nội,11h - 14h,4.0,2019,3
783867,Hà Nội,17h - 21h,5.0,2019,5
783881,Cần Thơ,17h - 21h,4.0,2019,5
783881,Cần Thơ,0h - 9h,1.0,2019,1
783948,Hồ Chí Minh,9h - 11h,4.0,2019,2
783948,Hồ Chí Minh,17h - 21h,7.0,2019,5
784021,Hà Nội,17h - 21h,5.0,2019,5
784035,Hà Nội,9h - 11h,3.0,2019,2
784035,Hà Nội,11h - 14h,1.0,2019,3
784047,Hồ Chí Minh,0h - 9h,1.0,2019,1
784047,Hồ Chí Minh,14h - 17h,2.0,2019,4
784047,Hồ Chí Minh,17h - 21h,2.0,2019,5
784055,Hồ Chí Minh,0h - 9h,30.0,2019,1
784079,Đà Nẵng,14h - 17h,8.0,2019,4
784156,Hà Nội,17h - 21h,4.0,2019,5
784156,Hà Nội,0h - 9h,2.0,2019,1
784172,Hà Nội,9h - 11h,2.0,2019,2
784172,Hà Nội,17h - 21h,4.0,2019,5
784316,Hà Nội,9h - 11h,1.0,2019,2
784316,Hà Nội,17h - 21h,2.0,2019,5
784325,Đà Nẵng,9h - 11h,5.0,2019,2
784325,Đà Nẵng,0h - 9h,25.0,2019,1
784329,Hồ Chí Minh,21h+,1.0,2019,6
784329,Hồ Chí Minh,0h - 9h,8.0,2019,1
784329,Hồ Chí Minh,9h - 11h,4.0,2019,2
784329,Hồ Chí Minh,11h - 14h,7.0,2019,3
784332,Hà Nội,9h - 11h,4.0,2019,2
784366,Hà Nội,17h - 21h,1.0,2019,5
784366,Hà Nội,9h - 11h,3.0,2019,2
784403,Hà Nội,14h - 17h,2.0,2019,4
784403,Hà Nội,9h - 11h,2.0,2019,2
784423,Hồ Chí Minh,11h - 14h,1.0,2019,3
784423,Hồ Chí Minh,17h - 21h,5.0,2019,5
784423,Hồ Chí Minh,0h - 9h,7.0,2019,1
784423,Hồ Chí Minh,9h - 11h,1.0,2019,2
784430,Hồ Chí Minh,0h - 9h,30.0,2019,1
784445,Hà Nội,17h - 21h,4.0,2019,5
784503,Hà Nội,9h - 11h,4.0,2019,2
784503,Hà Nội,17h - 21h,8.0,2019,5
784503,Hà Nội,21h+,4.0,2019,6
784511,Cần Thơ,0h - 9h,10.0,2019,1
784511,Cần Thơ,21h+,2.0,2019,6
784935,Hồ Chí Minh,17h - 21h,6.0,2019,5
784935,Hồ Chí Minh,0h - 9h,6.0,2019,1
784954,Hà Nội,0h - 9h,3.0,2019,1
785317,Hải Phòng,17h - 21h,4.0,2019,5
785351,Hà Nội,17h - 21h,5.0,2019,5
785351,Hà Nội,9h - 11h,5.0,2019,2
785470,Cần Thơ,0h - 9h,2.0,2019,1
785479,Hà Nội,9h - 11h,3.0,2019,2
785479,Hà Nội,17h - 21h,3.0,2019,5
