id,year,city,brand,spontaneous,trial,p3m,p1m,comprehension,brand_likability,weekly,daily,visit,ppa,spending,segmentation,nps_p3m,nps_p3m_group,answer_index
452709,2018,Nha Trang,Other 2,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43502
452709,2018,Nha Trang,Highlands Coffee,No,Yes,Yes,No,Refuse,No,No,No,,,,,5.0,Detractor,43503
452709,2018,Nha Trang,Street / Half street coffee (including carts),No,Yes,Yes,No,Refuse,No,No,No,,,,,4.0,Detractor,43504
452709,2018,Nha Trang,Other 1,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,18.0,72.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,43505
452709,2018,Nha Trang,Milano,No,Yes,Yes,No,Refuse,No,No,No,,,,,5.0,Detractor,43506
452721,2018,Nha Trang,Milano,No,Yes,No,No,Refuse,No,No,No,,,,,,,43507
452721,2018,Nha Trang,Runam cafe,No,Yes,No,No,Refuse,No,No,No,,,,,,,43508
452721,2018,Nha Trang,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,43509
452721,2018,Nha Trang,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,8.0,60.0,480.0,Seg.03 - Premium (VND 60K - VND 99K),9.0,Promoter,43510
452721,2018,Nha Trang,Trung Nguyên,No,Yes,No,No,Refuse,No,No,No,,,,,,,43511
452721,2018,Nha Trang,Cộng Cà Phê,No,Yes,Yes,No,Refuse,No,No,No,,,,,5.0,Detractor,43512
452721,2018,Nha Trang,Starbucks,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,110.0,220.0,Seg.04 - Super Premium (VND 100K+),7.0,Passive,43513
452745,2018,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,43514
452745,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,10.0,30.0,Seg.01 - Mass (<VND 25K),6.0,Detractor,43515
452745,2018,Hồ Chí Minh,Milano,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,25.0,25.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,43516
452745,2018,Hồ Chí Minh,Highlands Coffee,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43517
452745,2018,Hồ Chí Minh,Thức Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,43518
452745,2018,Hồ Chí Minh,Viva Star,No,No,No,No,Refuse,No,No,No,,,,,,,43519
452745,2018,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,43520
452745,2018,Hồ Chí Minh,Phúc Long,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,43521
452747,2018,Hà Nội,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,43522
452747,2018,Hà Nội,Urban Station,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43523
452747,2018,Hà Nội,Street / Half street coffee (including carts),No,No,No,No,Refuse,No,No,No,,,,,,,43524
452747,2018,Hà Nội,Cộng Cà Phê,No,Yes,No,No,Refuse,No,No,No,,,,,,,43525
452747,2018,Hà Nội,Highlands Coffee,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,80.0,80.0,Seg.03 - Premium (VND 60K - VND 99K),7.0,Passive,43526
452747,2018,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,43527
452747,2018,Hà Nội,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43528
452749,2018,Hà Nội,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,43529
452749,2018,Hà Nội,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,43530
452749,2018,Hà Nội,Urban Station,No,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,43531
452749,2018,Hà Nội,Cộng Cà Phê,No,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,43532
452749,2018,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,43533
452749,2018,Hà Nội,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43534
452749,2018,Hà Nội,Highlands Coffee,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43535
452749,2018,Hà Nội,Aha Cafe,No,Yes,No,No,Refuse,No,No,No,,,,,,,43536
452757,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,6.0,15.0,90.0,Seg.01 - Mass (<VND 25K),7.0,Passive,43537
452757,2018,Hồ Chí Minh,Other 1,Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,25.0,75.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43538
452757,2018,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,43539
452757,2018,Hồ Chí Minh,Viva Star,No,No,No,No,Refuse,No,No,No,,,,,,,43540
452757,2018,Hồ Chí Minh,Phúc Long,No,Yes,No,No,Refuse,No,No,No,,,,,,,43541
452761,2018,Hà Nội,Other 2,Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43542
452761,2018,Hà Nội,Urban Station,No,Yes,No,No,Refuse,No,No,No,,,,,,,43543
452761,2018,Hà Nội,Cộng Cà Phê,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43544
452761,2018,Hà Nội,Highlands Coffee,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43545
452761,2018,Hà Nội,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,43546
452761,2018,Hà Nội,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,43547
452761,2018,Hà Nội,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,43548
452761,2018,Hà Nội,Aha Cafe,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,43549
452761,2018,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43550
452761,2018,Hà Nội,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43551
452761,2018,Hà Nội,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,43552
452767,2018,Hà Nội,Trung Nguyên,No,Yes,No,No,Refuse,No,No,No,,,,,,,43553
452767,2018,Hà Nội,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,43554
452767,2018,Hà Nội,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,43555
452767,2018,Hà Nội,Passio,No,Yes,No,No,Refuse,No,No,No,,,,,,,43556
452767,2018,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,6.0,30.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43557
452767,2018,Hà Nội,Aha Cafe,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43558
452767,2018,Hà Nội,Milano,No,Yes,No,No,Refuse,No,No,No,,,,,,,43559
452767,2018,Hà Nội,Highlands Coffee,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43560
452767,2018,Hà Nội,Cộng Cà Phê,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,43561
452809,2018,Nha Trang,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,28.0,8.0,224.0,Seg.01 - Mass (<VND 25K),5.0,Detractor,43562
452809,2018,Nha Trang,Milano,No,Yes,No,No,Refuse,No,No,No,,,,,,,43563
452809,2018,Nha Trang,Other 1,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,14.0,28.0,Seg.01 - Mass (<VND 25K),8.0,Passive,43564
452809,2018,Nha Trang,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,43565
452831,2018,Hồ Chí Minh,Other 1,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43566
452831,2018,Hồ Chí Minh,Phúc Long,Yes,No,No,No,Refuse,No,No,No,,,,,,,43567
452831,2018,Hồ Chí Minh,Effoc,No,No,No,No,Refuse,No,No,No,,,,,,,43568
452831,2018,Hồ Chí Minh,The Coffee House,No,Yes,Yes,Yes,Refuse,No,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43569
452831,2018,Hồ Chí Minh,Viva Star,No,Yes,No,No,Refuse,No,No,No,,,,,,,43570
452831,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,29.0,58.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43571
452831,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,12.0,48.0,Seg.01 - Mass (<VND 25K),7.0,Passive,43572
452831,2018,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43573
452831,2018,Hồ Chí Minh,Milano,No,Yes,No,No,Refuse,No,No,No,,,,,,,43574
452848,2018,Hà Nội,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,43575
452848,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,5.0,45.0,225.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43576
452848,2018,Hà Nội,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,43577
452848,2018,Hà Nội,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,43578
452848,2018,Hà Nội,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43579
452848,2018,Hà Nội,Street / Half street coffee (including carts),No,No,No,No,Refuse,No,No,No,,,,,,,43580
452848,2018,Hà Nội,Other 1,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,43581
452848,2018,Hà Nội,Urban Station,No,No,No,No,Refuse,No,No,No,,,,,,,43582
452848,2018,Hà Nội,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,39.0,117.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43583
452848,2018,Hà Nội,Aha Cafe,No,Yes,No,No,Refuse,No,No,No,,,,,,,43584
452880,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,13.0,50.0,650.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,43585
452880,2018,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43586
452880,2018,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,43587
452880,2018,Hồ Chí Minh,Thức Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,43588
452880,2018,Hồ Chí Minh,Milano,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,43589
452880,2018,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,43590
452880,2018,Hồ Chí Minh,Phúc Long,No,No,No,No,Refuse,No,No,No,,,,,,,43591
452880,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,17.0,15.0,255.0,Seg.01 - Mass (<VND 25K),5.0,Detractor,43592
452922,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,43593
452922,2018,Hà Nội,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,43594
452922,2018,Hà Nội,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43595
452922,2018,Hà Nội,Highlands Coffee,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43596
452922,2018,Hà Nội,Urban Station,No,Yes,No,No,Refuse,No,No,No,,,,,,,43597
452922,2018,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,6.0,40.0,240.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43598
452922,2018,Hà Nội,Starbucks,No,Yes,No,No,Refuse,No,No,No,,,,,,,43599
452922,2018,Hà Nội,Street / Half street coffee (including carts),No,Yes,Yes,Yes,Refuse,No,No,No,2.0,20.0,40.0,Seg.01 - Mass (<VND 25K),7.0,Passive,43600
452922,2018,Hà Nội,Aha Cafe,No,Yes,No,No,Refuse,No,No,No,,,,,,,43601
452926,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43602
452926,2018,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,43603
452926,2018,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43604
452926,2018,Hồ Chí Minh,Viva Star,No,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,55.0,220.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43605
452926,2018,Hồ Chí Minh,Milano,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43606
452926,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,12.0,59.0,708.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,43607
452926,2018,Hồ Chí Minh,Phúc Long,No,Yes,No,No,Refuse,No,No,No,,,,,,,43608
452926,2018,Hồ Chí Minh,Starbucks,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,55.0,220.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43609
452931,2018,Đà Nẵng,Other 1,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,10.0,14.0,140.0,Seg.01 - Mass (<VND 25K),8.0,Passive,43610
452931,2018,Đà Nẵng,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,43611
452931,2018,Đà Nẵng,Long Cafe,No,Yes,No,No,Refuse,No,No,No,,,,,,,43612
452931,2018,Đà Nẵng,Mộc Miên,No,No,No,No,Refuse,No,No,No,,,,,,,43613
452931,2018,Đà Nẵng,Highlands Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,43614
452931,2018,Đà Nẵng,Other 2,No,Yes,Yes,No,Refuse,No,No,No,,,,,5.0,Detractor,43615
452931,2018,Đà Nẵng,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43616
452931,2018,Đà Nẵng,Cộng Cà Phê,No,No,No,No,Refuse,No,No,No,,,,,,,43617
452931,2018,Đà Nẵng,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,43618
452931,2018,Đà Nẵng,BonPas,No,No,No,No,Refuse,No,No,No,,,,,,,43619
452931,2018,Đà Nẵng,Street / Half street coffee (including carts),Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43620
452931,2018,Đà Nẵng,Đen Đá,No,No,No,No,Refuse,No,No,No,,,,,,,43621
452942,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Yes,Yes,Yes,Yes,Refuse,No,Yes,Yes,16.0,10.0,160.0,Seg.01 - Mass (<VND 25K),8.0,Passive,43622
452942,2018,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43623
452949,2018,Hồ Chí Minh,Passio,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,43624
452949,2018,Hồ Chí Minh,Viva Star,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,26.0,26.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,43625
452949,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,29.0,29.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43626
452949,2018,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,43627
452949,2018,Hồ Chí Minh,Milano,No,Yes,No,No,Refuse,No,No,No,,,,,,,43628
452949,2018,Hồ Chí Minh,The Coffee House,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,35.0,35.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43629
452949,2018,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,Yes,Refuse,No,No,No,1.0,12.0,12.0,Seg.01 - Mass (<VND 25K),7.0,Passive,43630
452949,2018,Hồ Chí Minh,Phúc Long,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43631
452984,2018,Đà Nẵng,Highlands Coffee,No,No,No,No,Refuse,No,No,No,,,,,,,43632
452984,2018,Đà Nẵng,BonPas,No,No,No,No,Refuse,No,No,No,,,,,,,43633
452984,2018,Đà Nẵng,The Coffee House,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43634
452984,2018,Đà Nẵng,Other 1,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,5.0,8.0,40.0,Seg.01 - Mass (<VND 25K),8.0,Passive,43635
452984,2018,Đà Nẵng,Nia cafe,No,No,No,No,Refuse,No,No,No,,,,,,,43636
452984,2018,Đà Nẵng,Street / Half street coffee (including carts),Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43637
452984,2018,Đà Nẵng,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,43638
452990,2018,Hà Nội,Urban Station,No,No,No,No,Refuse,No,No,No,,,,,,,43639
452990,2018,Hà Nội,Starbucks,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,43640
452990,2018,Hà Nội,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,43641
452990,2018,Hà Nội,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,43642
452990,2018,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,5.0,70.0,350.0,Seg.03 - Premium (VND 60K - VND 99K),8.0,Passive,43643
452990,2018,Hà Nội,Other 2,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,43644
452990,2018,Hà Nội,Street / Half street coffee (including carts),No,No,No,No,Refuse,No,No,No,,,,,,,43645
452990,2018,Hà Nội,Aha Cafe,No,Yes,No,No,Refuse,No,No,No,,,,,,,43646
452990,2018,Hà Nội,Trung Nguyên,No,Yes,No,No,Refuse,No,No,No,,,,,,,43647
452990,2018,Hà Nội,Cộng Cà Phê,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,43648
452993,2018,Hà Nội,Cộng Cà Phê,No,Yes,No,No,Refuse,No,No,No,,,,,,,43649
452993,2018,Hà Nội,Highlands Coffee,No,Yes,No,No,Refuse,No,No,No,,,,,,,43650
452993,2018,Hà Nội,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43651
452993,2018,Hà Nội,Street / Half street coffee (including carts),No,Yes,No,No,Refuse,No,No,No,,,,,,,43652
452993,2018,Hà Nội,Other 3,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,25.0,25.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43653
452993,2018,Hà Nội,Other 1,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43654
452993,2018,Hà Nội,Other 2,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,25.0,25.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,43655
452993,2018,Hà Nội,Aha Cafe,No,Yes,Yes,No,Refuse,No,No,No,,,,,6.0,Detractor,43656
452993,2018,Hà Nội,Runam cafe,No,No,No,No,Refuse,No,No,No,,,,,,,43657
453023,2018,Hà Nội,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43658
453023,2018,Hà Nội,Urban Station,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43659
453023,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,Yes,Yes,Refuse,No,No,No,3.0,45.0,135.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43660
453023,2018,Hà Nội,Aha Cafe,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,9.0,Promoter,43661
453023,2018,Hà Nội,Highlands Coffee,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,80.0,80.0,Seg.03 - Premium (VND 60K - VND 99K),9.0,Promoter,43662
453023,2018,Hà Nội,Street / Half street coffee (including carts),No,No,No,No,Refuse,No,No,No,,,,,,,43663
453024,2018,Hà Nội,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,43664
453024,2018,Hà Nội,Starbucks,No,No,No,No,Refuse,No,No,No,,,,,,,43665
453024,2018,Hà Nội,Urban Station,Yes,Yes,Yes,Yes,Refuse,No,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,43666
453024,2018,Hà Nội,Aha Cafe,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43667
453024,2018,Hà Nội,Street / Half street coffee (including carts),Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43668
453024,2018,Hà Nội,Cộng Cà Phê,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43669
453024,2018,Hà Nội,Highlands Coffee,No,Yes,Yes,Yes,Refuse,No,No,No,1.0,49.0,49.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,43670
453082,2018,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,43671
453082,2018,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,43672
453082,2018,Hồ Chí Minh,Other 2,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,6.0,Detractor,43673
453082,2018,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43674
453082,2018,Hồ Chí Minh,Other 1,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,15.0,15.0,Seg.01 - Mass (<VND 25K),6.0,Detractor,43675
453082,2018,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,Yes,Refuse,No,No,No,1.0,12.0,12.0,Seg.01 - Mass (<VND 25K),6.0,Detractor,43676
453082,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43677
453083,2018,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,43678
453083,2018,Hồ Chí Minh,Trung Nguyên,No,No,No,No,Refuse,No,No,No,,,,,,,43679
453083,2018,Hồ Chí Minh,Other 1,Yes,No,No,No,Refuse,No,No,No,,,,,,,43680
453083,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43681
453083,2018,Hồ Chí Minh,Milano,No,No,No,No,Refuse,No,No,No,,,,,,,43682
453083,2018,Hồ Chí Minh,Other 2,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,6.0,Detractor,43683
453083,2018,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,15.0,60.0,Seg.01 - Mass (<VND 25K),6.0,Detractor,43684
453084,2018,Hồ Chí Minh,Other 2,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,17.0,17.0,Seg.01 - Mass (<VND 25K),4.0,Detractor,43685
453084,2018,Hồ Chí Minh,The Coffee House,No,Yes,No,No,Refuse,No,No,No,,,,,,,43686
453084,2018,Hồ Chí Minh,Đen Đá,No,Yes,No,No,Refuse,No,No,No,,,,,,,43687
453084,2018,Hồ Chí Minh,Other 1,Yes,Yes,Yes,Yes,Refuse,No,No,No,1.0,17.0,17.0,Seg.01 - Mass (<VND 25K),5.0,Detractor,43688
453084,2018,Hồ Chí Minh,Milano,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,13.0,17.0,221.0,Seg.01 - Mass (<VND 25K),7.0,Passive,43689
453084,2018,Hồ Chí Minh,Trung Nguyên,No,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43690
453084,2018,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,Yes,Refuse,No,No,No,1.0,15.0,15.0,Seg.01 - Mass (<VND 25K),5.0,Detractor,43691
453084,2018,Hồ Chí Minh,Highlands Coffee,No,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43692
453085,2018,Hồ Chí Minh,Highlands Coffee,No,Yes,Yes,Yes,Refuse,No,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,43693
453085,2018,Hồ Chí Minh,Milano,No,Yes,Yes,No,Refuse,No,No,No,,,,,7.0,Passive,43694
453085,2018,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,43695
453085,2018,Hồ Chí Minh,Street / Half street coffee (including carts),No,Yes,Yes,Yes,Refuse,No,No,No,2.0,17.0,34.0,Seg.01 - Mass (<VND 25K),5.0,Detractor,43696
453085,2018,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,43697
453085,2018,Hồ Chí Minh,Other 1,Yes,Yes,No,No,Refuse,No,No,No,,,,,,,43698
453085,2018,Hồ Chí Minh,Other 2,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,17.0,68.0,Seg.01 - Mass (<VND 25K),6.0,Detractor,43699
453086,2018,Hồ Chí Minh,Trung Nguyên,Yes,No,No,No,Refuse,No,No,No,,,,,,,43700
453086,2018,Hồ Chí Minh,Viva Star,No,No,No,No,Refuse,No,No,No,,,,,,,43701
453086,2018,Hồ Chí Minh,Other 2,Yes,Yes,Yes,Yes,Refuse,No,Yes,No,4.0,17.0,68.0,Seg.01 - Mass (<VND 25K),8.0,Passive,43702
453086,2018,Hồ Chí Minh,The Coffee House,No,No,No,No,Refuse,No,No,No,,,,,,,43703
453086,2018,Hồ Chí Minh,Other 1,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43704
453087,2018,Hồ Chí Minh,The Coffee House,Yes,Yes,Yes,No,Refuse,No,No,No,,,,,8.0,Passive,43705
453087,2018,Hồ Chí Minh,Passio,No,No,No,No,Refuse,No,No,No,,,,,,,43706
453087,2018,Hồ Chí Minh,Đen Đá,No,No,No,No,Refuse,No,No,No,,,,,,,43707
453087,2018,Hồ Chí Minh,Viva Star,No,Yes,No,No,Refuse,No,No,No,,,,,,,43708
453087,2018,Hồ Chí Minh,Phúc Long,No,Yes,No,No,Refuse,No,No,No,,,,,,,43709
