id,year,city,brand,p1m,weekly,daily,visit,ppa,spending,segmentation,R_score,F_score,M_score,RFM_segment,KMeans_segment
819706,2019,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,39.0,117.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
819843,2019,Đà Nẵng,Highlands Coffee,Yes,No,No,2.0,29.0,58.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
819873,2019,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,25.0,30.0,750.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,1,441,1
819896,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
819896,2019,Hà Nội,Starbucks,Yes,No,No,1.0,80.0,80.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
819897,2019,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,55.0,110.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
819897,2019,Hồ Chí Minh,Phúc Long,Yes,Yes,No,10.0,65.0,650.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
819919,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
819919,2019,Hà Nội,Highlands Coffee,Yes,No,No,2.0,70.0,140.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
819927,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
819934,2019,Hải Phòng,Highlands Coffee,Yes,Yes,No,9.0,65.0,585.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
819966,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,60.0,360.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
819966,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,No,4.0,60.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
819984,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
820016,2019,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,55.0,110.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
820045,2019,Hồ Chí Minh,Trung Nguyên,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
820073,2019,Hà Nội,Highlands Coffee,Yes,No,No,2.0,45.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
820079,2019,Hà Nội,Highlands Coffee,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
820142,2019,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,10.0,30.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
820146,2019,Nha Trang,Highlands Coffee,Yes,No,No,2.0,39.0,78.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
820150,2019,Đà Nẵng,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
820152,2019,Hải Phòng,Highlands Coffee,Yes,Yes,No,8.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
820222,2019,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,7.0,35.0,245.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
820227,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
820255,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
820345,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,12.0,65.0,780.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
820349,2019,Hà Nội,Phúc Long,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
820349,2019,Hà Nội,The Coffee House,Yes,No,No,2.0,45.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
820349,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,No,4.0,45.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
820399,2019,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,80.0,160.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
821042,2019,Đà Nẵng,Highlands Coffee,Yes,Yes,No,10.0,40.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
821409,2019,Hồ Chí Minh,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
821409,2019,Hồ Chí Minh,Phúc Long,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
821409,2019,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
821433,2019,Hồ Chí Minh,Phúc Long,Yes,Yes,No,6.0,75.0,450.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
821441,2019,Hồ Chí Minh,Phúc Long,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
821645,2019,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,55.0,110.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
821882,2019,Hà Nội,Highlands Coffee,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
821925,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
822009,2019,Nha Trang,Highlands Coffee,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
822078,2019,Đà Nẵng,Highlands Coffee,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
822078,2019,Đà Nẵng,The Coffee House,Yes,Yes,No,5.0,35.0,175.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
822200,2019,Nha Trang,Highlands Coffee,Yes,No,No,3.0,45.0,135.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
822366,2019,Hà Nội,Starbucks,Yes,Yes,No,4.0,80.0,320.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
822520,2019,Hà Nội,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
822520,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
822603,2019,Hà Nội,Highlands Coffee,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
822683,2019,Hải Phòng,Cộng Cà Phê,Yes,No,No,1.0,45.0,45.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
822950,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,60.0,360.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
822980,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
823327,2019,Hải Phòng,Cộng Cà Phê,Yes,No,No,3.0,130.0,390.0,Seg.04 - Super Premium (VND 100K+),2,2,4,224,0
823341,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,No,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
823374,2019,Đà Nẵng,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
823374,2019,Đà Nẵng,The Coffee House,Yes,No,No,1.0,35.0,35.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
823418,2019,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
823425,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
823525,2019,Hà Nội,The Coffee House,Yes,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
823525,2019,Hà Nội,Phúc Long,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
823665,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
823711,2019,Hà Nội,Trung Nguyên,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
823711,2019,Hà Nội,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
823827,2019,Hà Nội,Highlands Coffee,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
823913,2019,Hải Phòng,Cộng Cà Phê,Yes,Yes,No,5.0,30.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
823964,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
823993,2019,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,56.0,56.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
824024,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,8.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
824024,2019,Hà Nội,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
824171,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
824203,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,49.0,196.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
824203,2019,Hồ Chí Minh,The Coffee House,Yes,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
824205,2019,Đà Nẵng,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
824205,2019,Đà Nẵng,The Coffee House,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
824207,2019,Nha Trang,Highlands Coffee,Yes,Yes,Yes,20.0,50.0,1000.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
824207,2019,Nha Trang,Phúc Long,Yes,Yes,No,15.0,50.0,750.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
824229,2019,Hà Nội,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
824229,2019,Hà Nội,The Coffee House,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
824278,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,8.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
824305,2019,Hồ Chí Minh,The Coffee House,Yes,Yes,No,5.0,49.0,245.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
824307,2019,Nha Trang,Highlands Coffee,Yes,Yes,Yes,30.0,29.0,870.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,1,441,1
824576,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
824578,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,60.0,360.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
824591,2019,Hồ Chí Minh,The Coffee House,Yes,Yes,No,7.0,50.0,350.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
824598,2019,Hà Nội,Highlands Coffee,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
824676,2019,Hồ Chí Minh,The Coffee House,Yes,Yes,No,5.0,30.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
824800,2019,Hồ Chí Minh,The Coffee House,Yes,No,No,3.0,49.0,147.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
824953,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,8.0,29.0,232.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
825074,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,35.0,350.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
825099,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,6.0,60.0,360.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
825113,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,55.0,220.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
825228,2019,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
825267,2019,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,45.0,45.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
825287,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,7.0,65.0,455.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
825313,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
825469,2019,Hà Nội,Highlands Coffee,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
825512,2019,Đà Nẵng,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
825512,2019,Đà Nẵng,The Coffee House,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
825517,2019,Hồ Chí Minh,The Coffee House,Yes,Yes,No,8.0,29.0,232.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
825654,2019,Hà Nội,Cộng Cà Phê,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
825665,2019,Đà Nẵng,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
825665,2019,Đà Nẵng,Phúc Long,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
825665,2019,Đà Nẵng,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
825704,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
825704,2019,Hồ Chí Minh,Phúc Long,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
825747,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,70.0,350.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
826128,2019,Hải Phòng,Highlands Coffee,Yes,Yes,No,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
826175,2019,Hà Nội,The Coffee House,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
826180,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,16.0,50.0,800.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
826181,2019,Hồ Chí Minh,Phúc Long,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
826181,2019,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,39.0,78.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
826181,2019,Hồ Chí Minh,The Coffee House,Yes,Yes,No,6.0,49.0,294.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
826262,2019,Hồ Chí Minh,Trung Nguyên,Yes,No,No,3.0,35.0,105.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
826282,2019,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,8.0,100.0,800.0,Seg.04 - Super Premium (VND 100K+),3,4,4,344,3
826290,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
826290,2019,Hà Nội,Highlands Coffee,Yes,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
826293,2019,Hồ Chí Minh,Starbucks,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
826293,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,8.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
826302,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
826326,2019,Hà Nội,Highlands Coffee,Yes,No,No,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
826368,2019,Hà Nội,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
826386,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
826397,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
826414,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
826437,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
826481,2019,Đà Nẵng,Phúc Long,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
826481,2019,Đà Nẵng,Highlands Coffee,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
826481,2019,Đà Nẵng,The Coffee House,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
826495,2019,Hải Phòng,Highlands Coffee,Yes,Yes,No,6.0,70.0,420.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
826495,2019,Hải Phòng,The Coffee House,Yes,Yes,No,10.0,60.0,600.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
826670,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,45.0,270.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
826690,2019,Hải Phòng,Starbucks,Yes,Yes,No,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
826690,2019,Hải Phòng,Highlands Coffee,Yes,Yes,No,8.0,30.0,240.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
826690,2019,Hải Phòng,Cộng Cà Phê,Yes,No,No,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
826690,2019,Hải Phòng,The Coffee House,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
826709,2019,Hà Nội,Highlands Coffee,Yes,Yes,Yes,30.0,30.0,900.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,1,441,1
826715,2019,Hà Nội,Trung Nguyên,Yes,Yes,No,6.0,25.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
826738,2019,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
827058,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
827086,2019,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
827088,2019,Hải Phòng,Cộng Cà Phê,Yes,Yes,No,6.0,35.0,210.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
827228,2019,Hải Phòng,Highlands Coffee,Yes,Yes,No,5.0,70.0,350.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
827304,2019,Hồ Chí Minh,Trung Nguyên,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
827323,2019,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,120.0,360.0,Seg.04 - Super Premium (VND 100K+),2,2,4,224,0
827491,2019,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,55.0,220.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
827562,2019,Hải Phòng,Highlands Coffee,Yes,No,No,3.0,20.0,60.0,Seg.01 - Mass (<VND 25K),2,2,1,221,0
827640,2019,Hải Phòng,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
827640,2019,Hải Phòng,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
827650,2019,Hải Phòng,Highlands Coffee,Yes,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
827732,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,45.0,45.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
827732,2019,Hà Nội,Phúc Long,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
827732,2019,Hà Nội,The Coffee House,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
827757,2019,Hồ Chí Minh,The Coffee House,Yes,No,No,3.0,49.0,147.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
827785,2019,Hồ Chí Minh,The Coffee House,Yes,Yes,No,4.0,30.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
827808,2019,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
827845,2019,Đà Nẵng,The Coffee House,Yes,Yes,No,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
827845,2019,Đà Nẵng,Highlands Coffee,Yes,Yes,No,15.0,40.0,600.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
827894,2019,Hồ Chí Minh,Phúc Long,Yes,Yes,No,15.0,50.0,750.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
827906,2019,Đà Nẵng,Highlands Coffee,Yes,Yes,No,9.0,50.0,450.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
827906,2019,Đà Nẵng,The Coffee House,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
827936,2019,Hải Phòng,Highlands Coffee,Yes,No,No,1.0,59.0,59.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
828029,2019,Đà Nẵng,Phúc Long,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
828029,2019,Đà Nẵng,Highlands Coffee,Yes,Yes,No,9.0,50.0,450.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
828036,2019,Đà Nẵng,Highlands Coffee,Yes,Yes,No,10.0,40.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
828241,2019,Hà Nội,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
828241,2019,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
828243,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
828243,2019,Hà Nội,Highlands Coffee,Yes,No,No,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
828245,2019,Hà Nội,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
828264,2019,Hà Nội,Highlands Coffee,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
828268,2019,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
828284,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
828322,2019,Hà Nội,Phúc Long,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
828322,2019,Hà Nội,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
828394,2019,Hồ Chí Minh,Phúc Long,Yes,Yes,No,4.0,60.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
828394,2019,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,60.0,300.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
828495,2019,Hà Nội,Highlands Coffee,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
