id,city,companion_group,year
748029,Hồ Chí Minh,Family,2019
748057,Hồ Chí Minh,Friends,2019
748057,Hồ Chí Minh,Family,2019
748057,Hồ Chí Minh,Alone,2019
748086,Hà Nội,Colleagues / Business partner,2019
748086,Hà Nội,Friends,2019
748160,Hồ Chí Minh,Alone,2019
748184,Hà Nội,Friends,2019
748184,Hà Nội,Colleagues / Business partner,2019
748185,Hà Nội,Friends,2019
748242,Đà Nẵng,Friends,2019
748242,Đà Nẵng,Family,2019
748265,Hà Nội,Friends,2019
748304,Hồ Chí Minh,Alone,2019
748364,Hồ Chí Minh,Family,2019
748364,Hồ Chí Minh,Friends,2019
748373,Đà Nẵng,Colleagues / Business partner,2019
748373,Đà Nẵng,Friends,2019
748374,Đà Nẵng,Family,2019
748374,Đà Nẵng,Family,2019
748374,Đà Nẵng,Friends,2019
748393,Hà Nội,Family,2019
748393,Hà Nội,Family,2019
748393,Hà Nội,Colleagues / Business partner,2019
748393,Hà Nội,Friends,2019
748418,Hồ Chí Minh,Friends,2019
748418,Hồ Chí Minh,Family,2019
748497,Hồ Chí Minh,Alone,2019
748528,Hồ Chí Minh,Alone,2019
748528,Hồ Chí Minh,Family,2019
748528,Hồ Chí Minh,Friends,2019
748554,Hà Nội,Family,2019
748554,Hà Nội,Colleagues / Business partner,2019
748554,Hà Nội,Friends,2019
748563,Hồ Chí Minh,Alone,2019
748563,Hồ Chí Minh,Friends,2019
748569,Hồ Chí Minh,Friends,2019
748578,Đà Nẵng,Friends,2019
748613,Hồ Chí Minh,Alone,2019
748613,Hồ Chí Minh,Friends,2019
748678,Hồ Chí Minh,Friends,2019
748678,Hồ Chí Minh,Family,2019
748738,Hồ Chí Minh,Friends,2019
748748,Hà Nội,Friends,2019
748748,Hà Nội,Colleagues / Business partner,2019
748748,Hà Nội,Family,2019
748748,Hà Nội,Family,2019
748748,Hà Nội,Family,2019
748748,Hà Nội,Alone,2019
748758,Hồ Chí Minh,Alone,2019
748758,Hồ Chí Minh,Friends,2019
748758,Hồ Chí Minh,Colleagues / Business partner,2019
748807,Hà Nội,Colleagues / Business partner,2019
748807,Hà Nội,Friends,2019
748875,Đà Nẵng,Friends,2019
748883,Hà Nội,Family,2019
748883,Hà Nội,Colleagues / Business partner,2019
748883,Hà Nội,Friends,2019
748944,Hà Nội,Friends,2019
748944,Hà Nội,Boyfriend / Girlfriend,2019
749176,Hà Nội,Family,2019
749176,Hà Nội,Family,2019
749176,Hà Nội,Friends,2019
749179,Hồ Chí Minh,Family,2019
749179,Hồ Chí Minh,Friends,2019
749179,Hồ Chí Minh,Family,2019
749187,Hồ Chí Minh,Friends,2019
749194,Hồ Chí Minh,Friends,2019
749194,Hồ Chí Minh,Family,2019
749194,Hồ Chí Minh,Family,2019
749208,Hồ Chí Minh,Alone,2019
749208,Hồ Chí Minh,Family,2019
749208,Hồ Chí Minh,Friends,2019
749403,Đà Nẵng,Friends,2019
749417,Hồ Chí Minh,Friends,2019
749434,Hồ Chí Minh,Friends,2019
749434,Hồ Chí Minh,Colleagues / Business partner,2019
749434,Hồ Chí Minh,Family,2019
749457,Hà Nội,Friends,2019
749457,Hà Nội,Colleagues / Business partner,2019
749495,Hồ Chí Minh,Friends,2019
749526,Đà Nẵng,Alone,2019
749526,Đà Nẵng,Friends,2019
749558,Hồ Chí Minh,Family,2019
749558,Hồ Chí Minh,Family,2019
749617,Hồ Chí Minh,Family,2019
749617,Hồ Chí Minh,Friends,2019
749619,Hồ Chí Minh,Colleagues / Business partner,2019
749619,Hồ Chí Minh,Friends,2019
749619,Hồ Chí Minh,Alone,2019
749834,Đà Nẵng,Friends,2019
749837,Hà Nội,Friends,2019
749862,Đà Nẵng,Friends,2019
749897,Hà Nội,Friends,2019
749897,Hà Nội,Family,2019
749904,Hà Nội,Friends,2019
749904,Hà Nội,Family,2019
749904,Hà Nội,Colleagues / Business partner,2019
749977,Hà Nội,Family,2019
749977,Hà Nội,Friends,2019
749977,Hà Nội,Colleagues / Business partner,2019
750058,Hà Nội,Friends,2019
750058,Hà Nội,Colleagues / Business partner,2019
750058,Hà Nội,Family,2019
750065,Hà Nội,Friends,2019
750065,Hà Nội,Family,2019
750119,Đà Nẵng,Family,2019
750119,Đà Nẵng,Family,2019
750119,Đà Nẵng,Family,2019
750139,Hồ Chí Minh,Friends,2019
750139,Hồ Chí Minh,Family,2019
750219,Đà Nẵng,Friends,2019
750219,Đà Nẵng,Colleagues / Business partner,2019
750219,Đà Nẵng,Family,2019
750323,Cần Thơ,Family,2019
750323,Cần Thơ,Family,2019
750323,Cần Thơ,Alone,2019
750323,Cần Thơ,Family,2019
750363,Hồ Chí Minh,Friends,2019
750392,Hồ Chí Minh,Family,2019
750415,Hồ Chí Minh,Friends,2019
750415,Hồ Chí Minh,Alone,2019
750599,Hồ Chí Minh,Friends,2019
750621,Hà Nội,Colleagues / Business partner,2019
750621,Hà Nội,Friends,2019
750705,Cần Thơ,Family,2019
750705,Cần Thơ,Alone,2019
750705,Cần Thơ,Friends,2019
750784,Đà Nẵng,Colleagues / Business partner,2019
750784,Đà Nẵng,Friends,2019
750786,Hồ Chí Minh,Friends,2019
750786,Hồ Chí Minh,Boyfriend / Girlfriend,2019
750786,Hồ Chí Minh,Family,2019
750852,Hồ Chí Minh,Friends,2019
750852,Hồ Chí Minh,Colleagues / Business partner,2019
750888,Hồ Chí Minh,Family,2019
750888,Hồ Chí Minh,Alone,2019
750888,Hồ Chí Minh,Friends,2019
750888,Hồ Chí Minh,Colleagues / Business partner,2019
750888,Hồ Chí Minh,Family,2019
750944,Hồ Chí Minh,Alone,2019
750972,Đà Nẵng,Friends,2019
750972,Đà Nẵng,Family,2019
750972,Đà Nẵng,Alone,2019
751029,Hồ Chí Minh,Friends,2019
751029,Hồ Chí Minh,Alone,2019
751050,Hồ Chí Minh,Colleagues / Business partner,2019
751050,Hồ Chí Minh,Family,2019
751063,Hồ Chí Minh,Friends,2019
751063,Hồ Chí Minh,Family,2019
751086,Hồ Chí Minh,Alone,2019
751086,Hồ Chí Minh,Colleagues / Business partner,2019
751086,Hồ Chí Minh,Family,2019
751086,Hồ Chí Minh,Friends,2019
751130,Hồ Chí Minh,Friends,2019
751130,Hồ Chí Minh,Alone,2019
751279,Hồ Chí Minh,Alone,2019
751422,Đà Nẵng,Alone,2019
751422,Đà Nẵng,Friends,2019
751460,Đà Nẵng,Friends,2019
751460,Đà Nẵng,Family,2019
751488,Hồ Chí Minh,Friends,2019
751577,Đà Nẵng,Friends,2019
751606,Hồ Chí Minh,Friends,2019
751606,Hồ Chí Minh,Family,2019
751606,Hồ Chí Minh,Colleagues / Business partner,2019
751637,Hồ Chí Minh,Family,2019
751637,Hồ Chí Minh,Friends,2019
751792,Hải Phòng,Friends,2019
751798,Hải Phòng,Friends,2019
751840,Hà Nội,Family,2019
751840,Hà Nội,Friends,2019
751840,Hà Nội,Family,2019
751990,Hải Phòng,Colleagues / Business partner,2019
751997,Hải Phòng,Friends,2019
752017,Đà Nẵng,Friends,2019
752017,Đà Nẵng,Boyfriend / Girlfriend,2019
752021,Đà Nẵng,Friends,2019
752187,Hồ Chí Minh,Friends,2019
752187,Hồ Chí Minh,Family,2019
752198,Đà Nẵng,Family,2019
752214,Hồ Chí Minh,Colleagues / Business partner,2019
752214,Hồ Chí Minh,Friends,2019
752252,Đà Nẵng,Colleagues / Business partner,2019
752252,Đà Nẵng,Friends,2019
752274,Đà Nẵng,Family,2019
752274,Đà Nẵng,Family,2019
752287,Hồ Chí Minh,Friends,2019
752287,Hồ Chí Minh,Family,2019
752442,Hồ Chí Minh,Colleagues / Business partner,2019
752442,Hồ Chí Minh,Friends,2019
752442,Hồ Chí Minh,Alone,2019
752593,Đà Nẵng,Friends,2019
752673,Đà Nẵng,Friends,2019
752715,Đà Nẵng,Family,2019
752734,Hồ Chí Minh,Family,2019
752734,Hồ Chí Minh,Colleagues / Business partner,2019
752734,Hồ Chí Minh,Friends,2019
752737,Đà Nẵng,Friends,2019
752737,Đà Nẵng,Alone,2019
752737,Đà Nẵng,Boyfriend / Girlfriend,2019
752737,Đà Nẵng,Colleagues / Business partner,2019
752760,Hà Nội,Friends,2019
752774,Hồ Chí Minh,Friends,2019
752826,Hồ Chí Minh,Alone,2019
752826,Hồ Chí Minh,Boyfriend / Girlfriend,2019
752826,Hồ Chí Minh,Colleagues / Business partner,2019
752826,Hồ Chí Minh,Family,2019
752826,Hồ Chí Minh,Friends,2019
752860,Đà Nẵng,Alone,2019
752860,Đà Nẵng,Friends,2019
752923,Hồ Chí Minh,Colleagues / Business partner,2019
752923,Hồ Chí Minh,Family,2019
752923,Hồ Chí Minh,Friends,2019
752947,Hồ Chí Minh,Friends,2019
752947,Hồ Chí Minh,Colleagues / Business partner,2019
753075,Hồ Chí Minh,Friends,2019
753075,Hồ Chí Minh,Colleagues / Business partner,2019
753287,Đà Nẵng,Friends,2019
753287,Đà Nẵng,Family,2019
753476,Hồ Chí Minh,Friends,2019
753476,Hồ Chí Minh,Family,2019
753540,Hồ Chí Minh,Friends,2019
753540,Hồ Chí Minh,Family,2019
753557,Hồ Chí Minh,Friends,2019
753557,Hồ Chí Minh,Alone,2019
753604,Đà Nẵng,Friends,2019
753731,Hồ Chí Minh,Family,2019
753731,Hồ Chí Minh,Friends,2019
753962,Hồ Chí Minh,Friends,2019
754178,Hồ Chí Minh,Friends,2019
754212,Đà Nẵng,Boyfriend / Girlfriend,2019
754212,Đà Nẵng,Friends,2019
754301,Hồ Chí Minh,Alone,2019
754301,Hồ Chí Minh,Friends,2019
754334,Hà Nội,Friends,2019
754468,Đà Nẵng,Friends,2019
754605,Hồ Chí Minh,Family,2019
754605,Hồ Chí Minh,Friends,2019
754606,Hồ Chí Minh,Friends,2019
754606,Hồ Chí Minh,Family,2019
754679,Cần Thơ,Family,2019
754679,Cần Thơ,Family,2019
754679,Cần Thơ,Family,2019
754679,Cần Thơ,Friends,2019
754679,Cần Thơ,Family,2019
755205,Đà Nẵng,Friends,2019
755205,Đà Nẵng,Colleagues / Business partner,2019
755669,Đà Nẵng,Friends,2019
755768,Đà Nẵng,Friends,2019
755768,Đà Nẵng,Family,2019
755768,Đà Nẵng,Colleagues / Business partner,2019
755816,Hồ Chí Minh,Friends,2019
755862,Hồ Chí Minh,Friends,2019
755862,Hồ Chí Minh,Colleagues / Business partner,2019
755862,Hồ Chí Minh,Family,2019
755910,Đà Nẵng,Family,2019
755910,Đà Nẵng,Friends,2019
755910,Đà Nẵng,Family,2019
755910,Đà Nẵng,Family,2019
755910,Đà Nẵng,Colleagues / Business partner,2019
755951,Đà Nẵng,Friends,2019
755951,Đà Nẵng,Colleagues / Business partner,2019
756044,Hồ Chí Minh,Family,2019
756044,Hồ Chí Minh,Family,2019
756045,Đà Nẵng,Friends,2019
756062,Đà Nẵng,Colleagues / Business partner,2019
756062,Đà Nẵng,Friends,2019
756192,Hồ Chí Minh,Friends,2019
756395,Hồ Chí Minh,Family,2019
756627,Hồ Chí Minh,Alone,2019
756694,Đà Nẵng,Friends,2019
756694,Đà Nẵng,Family,2019
756805,Hồ Chí Minh,Friends,2019
756849,Hải Phòng,Friends,2019
756858,Hải Phòng,Friends,2019
757077,Hải Phòng,Friends,2019
757084,Hồ Chí Minh,Alone,2019
757084,Hồ Chí Minh,Family,2019
757182,Cần Thơ,Friends,2019
757182,Cần Thơ,Family,2019
757182,Cần Thơ,Family,2019
757507,Cần Thơ,Friends,2019
757507,Cần Thơ,Family,2019
757600,Hồ Chí Minh,Alone,2019
757600,Hồ Chí Minh,Friends,2019
757659,Đà Nẵng,Friends,2019
757659,Đà Nẵng,Family,2019
757703,Hải Phòng,Friends,2019
757703,Hải Phòng,Colleagues / Business partner,2019
757809,Hà Nội,Colleagues / Business partner,2019
757809,Hà Nội,Family,2019
757809,Hà Nội,Friends,2019
757809,Hà Nội,Family,2019
757813,Hà Nội,Family,2019
757813,Hà Nội,Friends,2019
757873,Hải Phòng,Family,2019
757873,Hải Phòng,Family,2019
757910,Đà Nẵng,Friends,2019
757910,Đà Nẵng,Family,2019
758044,Hồ Chí Minh,Friends,2019
758044,Hồ Chí Minh,Colleagues / Business partner,2019
758044,Hồ Chí Minh,Family,2019
758148,Đà Nẵng,Colleagues / Business partner,2019
758148,Đà Nẵng,Family,2019
758148,Đà Nẵng,Alone,2019
758148,Đà Nẵng,Friends,2019
758160,Hồ Chí Minh,Family,2019
758160,Hồ Chí Minh,Family,2019
758160,Hồ Chí Minh,Family,2019
758164,Đà Nẵng,Family,2019
758164,Đà Nẵng,Friends,2019
758243,Cần Thơ,Family,2019
758243,Cần Thơ,Family,2019
758243,Cần Thơ,Family,2019
758243,Cần Thơ,Friends,2019
758332,Hà Nội,Friends,2019
758332,Hà Nội,Colleagues / Business partner,2019
758332,Hà Nội,Family,2019
758407,Cần Thơ,Family,2019
758407,Cần Thơ,Friends,2019
758407,Cần Thơ,Family,2019
758482,Đà Nẵng,Friends,2019
758618,Hà Nội,Colleagues / Business partner,2019
758618,Hà Nội,Friends,2019
758701,Đà Nẵng,Friends,2019
758732,Cần Thơ,Family,2019
758732,Cần Thơ,Family,2019
758732,Cần Thơ,Friends,2019
758732,Cần Thơ,Family,2019
758734,Hà Nội,Friends,2019
758734,Hà Nội,Family,2019
758734,Hà Nội,Colleagues / Business partner,2019
758753,Hà Nội,Friends,2019
758753,Hà Nội,Colleagues / Business partner,2019
758753,Hà Nội,Family,2019
758827,Hồ Chí Minh,Alone,2019
758905,Hà Nội,Friends,2019
758905,Hà Nội,Family,2019
758905,Hà Nội,Family,2019
759238,Hà Nội,Colleagues / Business partner,2019
759238,Hà Nội,Friends,2019
759238,Hà Nội,Family,2019
759284,Hà Nội,Friends,2019
759284,Hà Nội,Colleagues / Business partner,2019
759300,Hải Phòng,Colleagues / Business partner,2019
759300,Hải Phòng,Friends,2019
759414,Hải Phòng,Friends,2019
759414,Hải Phòng,Family,2019
759443,Hà Nội,Friends,2019
759494,Hà Nội,Family,2019
759494,Hà Nội,Friends,2019
759873,Cần Thơ,Friends,2019
759973,Hồ Chí Minh,Alone,2019
760150,Hà Nội,Friends,2019
760150,Hà Nội,Colleagues / Business partner,2019
760248,Cần Thơ,Friends,2019
760248,Cần Thơ,Colleagues / Business partner,2019
760937,Cần Thơ,Family,2019
760937,Cần Thơ,Family,2019
760937,Cần Thơ,Friends,2019
760937,Cần Thơ,Family,2019
760969,Cần Thơ,Family,2019
760969,Cần Thơ,Family,2019
760969,Cần Thơ,Family,2019
760969,Cần Thơ,Alone,2019
760977,Cần Thơ,Friends,2019
761044,Hồ Chí Minh,Boyfriend / Girlfriend,2019
761044,Hồ Chí Minh,Family,2019
761149,Cần Thơ,Colleagues / Business partner,2019
761149,Cần Thơ,Alone,2019
761182,Cần Thơ,Family,2019
761182,Cần Thơ,Family,2019
761182,Cần Thơ,Friends,2019
761354,Cần Thơ,Friends,2019
761750,Cần Thơ,Alone,2019
761750,Cần Thơ,Friends,2019
761750,Cần Thơ,Colleagues / Business partner,2019
762012,Cần Thơ,Friends,2019
762255,Hồ Chí Minh,Alone,2019
762852,Cần Thơ,Alone,2019
763355,Hà Nội,Boyfriend / Girlfriend,2019
763355,Hà Nội,Friends,2019
763500,Cần Thơ,Friends,2019
763500,Cần Thơ,Boyfriend / Girlfriend,2019
763500,Cần Thơ,Family,2019
763558,Đà Nẵng,Friends,2019
763762,Hà Nội,Friends,2019
763762,Hà Nội,Colleagues / Business partner,2019
763845,Cần Thơ,Family,2019
763845,Cần Thơ,Family,2019
763845,Cần Thơ,Friends,2019
763845,Cần Thơ,Family,2019
763845,Cần Thơ,Family,2019
763845,Cần Thơ,Family,2019
764111,Cần Thơ,Colleagues / Business partner,2019
764111,Cần Thơ,Friends,2019
764154,Hà Nội,Family,2019
764154,Hà Nội,Family,2019
764154,Hà Nội,Friends,2019
764154,Hà Nội,Family,2019
764281,Hà Nội,Friends,2019
764281,Hà Nội,Family,2019
764281,Hà Nội,Colleagues / Business partner,2019
764281,Hà Nội,Family,2019
764370,Hà Nội,Friends,2019
764370,Hà Nội,Family,2019
764539,Cần Thơ,Alone,2019
764577,Hồ Chí Minh,Family,2019
764580,Cần Thơ,Colleagues / Business partner,2019
764580,Cần Thơ,Family,2019
764580,Cần Thơ,Family,2019
764618,Hải Phòng,Family,2019
764618,Hải Phòng,Friends,2019
764623,Hà Nội,Friends,2019
764654,Hà Nội,Family,2019
764654,Hà Nội,Friends,2019
764663,Hà Nội,Family,2019
764663,Hà Nội,Family,2019
764663,Hà Nội,Friends,2019
764703,Hà Nội,Friends,2019
764846,Cần Thơ,Family,2019
764846,Cần Thơ,Friends,2019
764846,Cần Thơ,Colleagues / Business partner,2019
764846,Cần Thơ,Boyfriend / Girlfriend,2019
764857,Hồ Chí Minh,Alone,2019
764882,Hà Nội,Colleagues / Business partner,2019
764882,Hà Nội,Family,2019
764882,Hà Nội,Family,2019
764882,Hà Nội,Friends,2019
765076,Hà Nội,Family,2019
765076,Hà Nội,Colleagues / Business partner,2019
765184,Cần Thơ,Colleagues / Business partner,2019
765184,Cần Thơ,Friends,2019
765184,Cần Thơ,Alone,2019
765249,Cần Thơ,Family,2019
765249,Cần Thơ,Friends,2019
765249,Cần Thơ,Colleagues / Business partner,2019
765249,Cần Thơ,Family,2019
765249,Cần Thơ,Family,2019
765249,Cần Thơ,Family,2019
765342,Hà Nội,Family,2019
765342,Hà Nội,Friends,2019
765342,Hà Nội,Colleagues / Business partner,2019
765470,Cần Thơ,Alone,2019
765470,Cần Thơ,Friends,2019
765470,Cần Thơ,Family,2019
765470,Cần Thơ,Colleagues / Business partner,2019
765501,Hà Nội,Friends,2019
765501,Hà Nội,Family,2019
765509,Hà Nội,Friends,2019
765509,Hà Nội,Family,2019
765692,Cần Thơ,Alone,2019
765692,Cần Thơ,Family,2019
765811,Hà Nội,Family,2019
765811,Hà Nội,Friends,2019
765848,Cần Thơ,Friends,2019
765848,Cần Thơ,Alone,2019
765848,Cần Thơ,Colleagues / Business partner,2019
765990,Hà Nội,Family,2019
765990,Hà Nội,Family,2019
765990,Hà Nội,Friends,2019
766003,Hà Nội,Friends,2019
766003,Hà Nội,Boyfriend / Girlfriend,2019
766496,Hà Nội,Friends,2019
766496,Hà Nội,Colleagues / Business partner,2019
767264,Hồ Chí Minh,Alone,2019
767540,Cần Thơ,Friends,2019
767540,Cần Thơ,Family,2019
767540,Cần Thơ,Family,2019
767540,Cần Thơ,Alone,2019
767644,Đà Nẵng,Friends,2019
767694,Hà Nội,Colleagues / Business partner,2019
767694,Hà Nội,Friends,2019
767775,Hồ Chí Minh,Friends,2019
767805,Hải Phòng,Family,2019
767805,Hải Phòng,Family,2019
767805,Hải Phòng,Friends,2019
767878,Hà Nội,Family,2019
767878,Hà Nội,Friends,2019
768033,Đà Nẵng,Friends,2019
768329,Hải Phòng,Friends,2019
768332,Hà Nội,Family,2019
768332,Hà Nội,Friends,2019
768332,Hà Nội,Colleagues / Business partner,2019
768461,Đà Nẵng,Alone,2019
768521,Hà Nội,Family,2019
768521,Hà Nội,Family,2019
768521,Hà Nội,Friends,2019
768538,Hà Nội,Colleagues / Business partner,2019
768538,Hà Nội,Family,2019
768538,Hà Nội,Friends,2019
768577,Hải Phòng,Friends,2019
768725,Hồ Chí Minh,Alone,2019
768874,Cần Thơ,Friends,2019
768874,Cần Thơ,Alone,2019
769062,Hải Phòng,Friends,2019
769065,Hà Nội,Colleagues / Business partner,2019
769065,Hà Nội,Friends,2019
769092,Hà Nội,Colleagues / Business partner,2019
769107,Đà Nẵng,Friends,2019
769162,Hồ Chí Minh,Alone,2019
769207,Hà Nội,Friends,2019
769392,Hải Phòng,Boyfriend / Girlfriend,2019
769392,Hải Phòng,Friends,2019
769410,Hà Nội,Friends,2019
769410,Hà Nội,Colleagues / Business partner,2019
769410,Hà Nội,Family,2019
769476,Hà Nội,Family,2019
769476,Hà Nội,Friends,2019
769484,Hà Nội,Family,2019
769484,Hà Nội,Friends,2019
769484,Hà Nội,Family,2019
769578,Hải Phòng,Friends,2019
769812,Hải Phòng,Family,2019
769866,Hà Nội,Colleagues / Business partner,2019
769866,Hà Nội,Friends,2019
769866,Hà Nội,Family,2019
769934,Cần Thơ,Family,2019
769934,Cần Thơ,Friends,2019
769934,Cần Thơ,Alone,2019
770076,Hà Nội,Friends,2019
770076,Hà Nội,Family,2019
770151,Hải Phòng,Friends,2019
770161,Hồ Chí Minh,Colleagues / Business partner,2019
770161,Hồ Chí Minh,Friends,2019
770361,Cần Thơ,Alone,2019
770361,Cần Thơ,Boyfriend / Girlfriend,2019
770361,Cần Thơ,Friends,2019
770420,Cần Thơ,Alone,2019
770510,Hà Nội,Boyfriend / Girlfriend,2019
770510,Hà Nội,Friends,2019
770588,Hà Nội,Friends,2019
770602,Đà Nẵng,Friends,2019
770627,Hải Phòng,Boyfriend / Girlfriend,2019
770627,Hải Phòng,Friends,2019
770674,Hải Phòng,Friends,2019
770674,Hải Phòng,Boyfriend / Girlfriend,2019
770941,Hải Phòng,Family,2019
770941,Hải Phòng,Family,2019
770941,Hải Phòng,Friends,2019
770949,Hà Nội,Friends,2019
770975,Cần Thơ,Friends,2019
770975,Cần Thơ,Boyfriend / Girlfriend,2019
770975,Cần Thơ,Colleagues / Business partner,2019
771047,Hồ Chí Minh,Friends,2019
771047,Hồ Chí Minh,Colleagues / Business partner,2019
771105,Cần Thơ,Friends,2019
771105,Cần Thơ,Colleagues / Business partner,2019
771105,Cần Thơ,Boyfriend / Girlfriend,2019
771164,Đà Nẵng,Colleagues / Business partner,2019
771164,Đà Nẵng,Family,2019
771164,Đà Nẵng,Family,2019
771164,Đà Nẵng,Friends,2019
771164,Đà Nẵng,Family,2019
771327,Cần Thơ,Friends,2019
771368,Hồ Chí Minh,Friends,2019
771368,Hồ Chí Minh,Family,2019
771940,Hải Phòng,Boyfriend / Girlfriend,2019
771940,Hải Phòng,Friends,2019
