ID,Year,City,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Fre#visit,PPA,Spending,Segmentation,NPS#P3M,NPS#P3M#Group,Spending_use
815453,2019,Hà Nội,Urban Station,Urban Station,Urban Station,,,,Know a little,Urban Station,,,,,,,,,
370873,2018,Hồ Chí Minh,Milano,,Milano,,,,,,,,,,,,,,
399749,2018,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,,,3.0,35.0,105.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,105.0
435140,2018,Hồ Chí Minh,Phúc Long,,Phúc Long,,,,,,,,,,,,,,
753540,2019,Hồ Chí Minh,Phúc Long,Phúc Long,Phúc Long,,,,Know a little,Phúc Long,,,,,,,,,
453023,2018,Hà Nội,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,1.0,80.0,80.0,Seg.03 - Premium (VND 60K - VND 99K),9.0,Promoter,80.0
371041,2018,Hải Phòng,Other 1,Other 1,Other 1,Other 1,,,,,,,,,,,,,
457275,2018,Nha Trang,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,1.0,20.0,20.0,Seg.01 - Mass (<VND 25K),7.0,Passive,20.0
754605,2019,Hồ Chí Minh,Đen Đá,,Đen Đá,,,,Know a little,,,,,,,,,,
135203,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
783382,2019,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,Know a little,,,,,,,,,,
831771,2019,Hồ Chí Minh,Passio,,Passio,,,,Know a little,,,,,,,,,,
138707,2017,Hà Nội,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
134914,2017,Hải Phòng,Cộng Cà Phê,,Cộng Cà Phê,Cộng Cà Phê,,,,,,,,,,,,,
94211,2017,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
816085,2019,Hà Nội,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,4.0,25.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),,,100.0
795337,2019,Hà Nội,The Coffee House,The Coffee House,The Coffee House,The Coffee House,,,Know a little,The Coffee House,,,,,,,,,
117772,2017,Cần Thơ,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,5.0,,,,,,
140582,2017,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,2.0,,,,9.0,Promoter,
836215,2019,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,Know it very well,Trung Nguyên,,,,,,,,,
458622,2018,Nha Trang,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
134912,2017,Hồ Chí Minh,Saigon Café,,Saigon Café,,,,,,,,,,,,,,
112525,2017,Hải Phòng,Indepedent Cafe,,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,,,,,,,,
382225,2018,Hà Nội,Starbucks,,Starbucks,,,,,,,,,,,,,,
792844,2019,Hà Nội,The Coffee House,,The Coffee House,The Coffee House,,,Know it well,The Coffee House,,,,,,,,,
742385,2019,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,Know a little,,,,,,,,,,
737128,2019,Nha Trang,Trung Nguyên,,Trung Nguyên,,,,Know a little,Trung Nguyên,,,,,,,,,
828355,2019,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,Maybe do not know it,,,,,,,,,,
350723,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
457102,2018,Đà Nẵng,Mộc Miên,,Mộc Miên,,,,,,,,,,,,,,
122921,2017,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,,,,,,8.0,Passive,
107513,2017,Cần Thơ,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,4.0,,,,,,
439894,2018,Nha Trang,Runam cafe,,Runam cafe,,,,,,,,,,,,,,
367348,2018,Hà Nội,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
112532,2017,Hải Phòng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,3.0,,,,,,
434369,2018,Hồ Chí Minh,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,2.0,12.0,24.0,Seg.01 - Mass (<VND 25K),5.0,Detractor,24.0
815803,2019,Hà Nội,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
451938,2018,Hải Phòng,Other 2,Other 2,Other 2,Other 2,Other 2,Other 2,,,Other 2,,6.0,15.0,90.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,90.0
796357,2019,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
139037,2017,Hà Nội,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),,,,,,,,,,,,,,
800989,2019,Đà Nẵng,Milano,,Milano,,,,Maybe do not know it,,,,,,,,,,
836152,2019,Hồ Chí Minh,Đen Đá,,Đen Đá,,,,Maybe do not know it,,,,,,,,,,
757813,2019,Hà Nội,Other 1,Other,Other,Other,Other,Other,Know it well,Other,Other,Not Applicable,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,160.0
782806,2019,Hải Phòng,The Coffee House,,The Coffee House,,,,Know a little,,,,,,,,,,
441240,2018,Hồ Chí Minh,Coffee Bean & Tea Leaf,,Coffee Bean & Tea Leaf,,,,,,,,,,,,,,
456826,2018,Hồ Chí Minh,The Coffee House,,The Coffee House,The Coffee House,,,,,,,,,,,,,
803263,2019,Hà Nội,Highlands Coffee,,Highlands Coffee,,,,Know a little,,,,,,,,,,
439949,2018,Hồ Chí Minh,Milano,Milano,Milano,,,,,,,,,,,,,,
435228,2018,Hải Phòng,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
733647,2019,Hồ Chí Minh,The Cups Coffee,,The Cups Coffee,,,,Know a little,,,,,,,,,,
109201,2017,Hà Nội,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
805126,2019,Hồ Chí Minh,Viva Star,,Viva Star,Viva Star,,,Know a little,,,,,,,,,,
117799,2017,Hồ Chí Minh,Maxx Coffee,,Maxx Coffee,,,,,,,,,,,,,,
456138,2018,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),30.0,7.0,210.0,Seg.01 - Mass (<VND 25K),6.0,Detractor,210.0
805764,2019,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,,,,Maybe do not know it,,,,,,,,,,
826942,2019,Hồ Chí Minh,The Coffee House,The Coffee House,The Coffee House,,,,Know a little,The Coffee House,,,,,,,,,
442247,2018,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
121011,2017,Cần Thơ,Effoc,Effoc,Effoc,,,,,,,,,,,,,,
127366,2017,Đà Nẵng,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,5.0,,,,,,
809409,2019,Hà Nội,Urban Station,,Urban Station,Urban Station,,,Know it well,Urban Station,,,,,,,,,
434849,2018,Hải Phòng,Other 2,Other 2,Other 2,Other 2,,,,,,,,,,,,,
140356,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,,
97144,2017,Hồ Chí Minh,Thức Coffee,Thức Coffee,Thức Coffee,,,,,,,,,,,,,,
425950,2018,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,,8.0,59.0,472.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,472.0
810241,2019,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Know it well,Aha Cafe,Not Applicable,Not Applicable,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,90.0
825589,2019,Hà Nội,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,,Know it well,Highlands Coffee,,,,,,,9.0,Promoter,
730821,2019,Hải Phòng,Milano,Milano,Milano,Milano,,,Know a little,,,,,,,,,,
456857,2018,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,,
851829,2019,Đà Nẵng,Other 3,,Other,Other,,,Know it well,,,,,,,,,,
743762,2019,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,Know it well,,,,,,,,,,
453413,2018,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),30.0,9.0,270.0,Seg.01 - Mass (<VND 25K),10.0,Promoter,270.0
133996,2017,Đà Nẵng,Gong Cha,Gong Cha,Gong Cha,,,,,,,,,,,,,,
831864,2019,Hồ Chí Minh,Thức Coffee,,Thức Coffee,,,,Know a little,Thức Coffee,,,,,,,,,
140342,2017,Hà Nội,Highlands Coffee,,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
831372,2019,Hà Nội,Aha Cafe,,Aha Cafe,Aha Cafe,,,Know it well,,,,,,,,,,
451858,2018,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
438000,2018,Hồ Chí Minh,Milano,Milano,Milano,Milano,Milano,Milano,,,Milano,,6.0,25.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,150.0
112341,2017,Hải Phòng,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),,,,,,,,,,,,,,
802026,2019,Đà Nẵng,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,Know a little,Trung Nguyên,,,,,,,,,
849042,2019,Cần Thơ,Other 2,Other,Other,Other,Other,,Know it very well,Other,,,,,,,,,
92073,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
138717,2017,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,,,,,,8.0,Passive,
441070,2018,Hồ Chí Minh,Other 1,Other 1,Other 1,Other 1,,,,,,,,,,,,,
782322,2019,Hà Nội,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Not Applicable,Not Applicable,3.0,25.0,75.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,75.0
785740,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know it very well,Highlands Coffee,Highlands Coffee,Not Applicable,5.0,60.0,300.0,Seg.03 - Premium (VND 60K - VND 99K),10.0,Promoter,300.0
443723,2018,Hà Nội,Milano,,Milano,Milano,,,,,,,,,,,,,
828347,2019,Hồ Chí Minh,Street,Street,Street,Street,Street,Street,Know it very well,Street,Street,Not Applicable,8.0,10.0,80.0,Seg.01 - Mass (<VND 25K),,,80.0
825054,2019,Đà Nẵng,Milano,,Milano,,,,Maybe do not know it,,,,,,,,,,
368415,2018,Hải Phòng,Other 3,Other 3,Other 3,Other 3,Other 3,,,,,,,,,,8.0,Passive,
375271,2018,Đà Nẵng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,90.0
369709,2018,Đà Nẵng,Phúc Long,,Phúc Long,Phúc Long,Phúc Long,,,,,,,,,,6.0,Detractor,
432621,2018,Hồ Chí Minh,Passio,,Passio,,,,,,,,,,,,,,
132952,2017,Hồ Chí Minh,Thức Coffee,,Thức Coffee,,,,,,,,,,,,,,
448224,2018,Hải Phòng,Other 3,,Other 3,Other 3,Other 3,,,,,,,,,,6.0,Detractor,
102965,2017,Hà Nội,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
437320,2018,Nha Trang,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,,,,,,,,,,
749862,2019,Đà Nẵng,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Other,90.0,10.0,900.0,Seg.01 - Mass (<VND 25K),8.0,Passive,900.0
756395,2019,Hồ Chí Minh,Milano,,Milano,,,,Know it well,,,,,,,,,,
366889,2018,Hồ Chí Minh,The Coffee House,The Coffee House,The Coffee House,The Coffee House,The Coffee House,,,,,,,,,,7.0,Passive,
119485,2017,Hải Phòng,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
805096,2019,Hồ Chí Minh,Passio,,Passio,,,,Know it well,,,,,,,,,,
357092,2018,Cần Thơ,Milano,,Milano,,,,,,,,,,,,,,
454506,2018,Nha Trang,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,10.0,10.0,100.0,Seg.01 - Mass (<VND 25K),7.0,Passive,100.0
837140,2019,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,Know a little,Trung Nguyên,,,,,,,,,
122123,2017,Đà Nẵng,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
359883,2018,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,,,,,,,,,,,,,,
824171,2019,Hà Nội,Aha Cafe,,Aha Cafe,Aha Cafe,,,Know it well,Aha Cafe,,,,,,,,,
765470,2019,Cần Thơ,Other 2,Other,Other,Other,Other,Other,Know it well,Other,Other,Not Applicable,10.0,12.0,120.0,Seg.01 - Mass (<VND 25K),,,120.0
452162,2018,Hồ Chí Minh,Phúc Long,,Phúc Long,,,,,,,,,,,,,,
435860,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,98.0
117140,2017,Cần Thơ,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
826154,2019,Hà Nội,The Coffee House,,The Coffee House,The Coffee House,The Coffee House,,Know a little,,,,,,,,8.0,Passive,
449796,2018,Đà Nẵng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,10.0,20.0,200.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,200.0
746047,2019,Đà Nẵng,Street,,Street,Street,Street,,Know it well,,,,,,,,,,
439950,2018,Hồ Chí Minh,Starbucks,,Starbucks,Starbucks,,,,,,,,,,,,,
787887,2019,Hà Nội,Other 3,Other,Other,Other,,,Know it very well,Other,,,,,,,,,
140032,2017,Hà Nội,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,2.0,,,,,,
135869,2017,Đà Nẵng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,4.0,,,,,,
419540,2018,Hải Phòng,Milano,,Milano,,,,,,,,,,,,,,
819569,2019,Hà Nội,Urban Station,,Urban Station,Urban Station,,,Know it well,,,,,,,,,,
445335,2018,Hải Phòng,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,2.0,Detractor,
119485,2017,Hải Phòng,Milano,,Milano,,,,,,,,,,,,,,
444671,2018,Hà Nội,Starbucks,,Starbucks,,,,,,,,,,,,,,
432540,2018,Hà Nội,Passio,,Passio,,,,,,,,,,,,,,
386293,2018,Hồ Chí Minh,Starbucks,,Starbucks,,,,,,,,,,,,,,
454102,2018,Hồ Chí Minh,The Coffee House,The Coffee House,The Coffee House,,,,,,,,,,,,,,
135766,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,1.0,,,,,,
136523,2017,Hồ Chí Minh,Passio,,Passio,,,,,,,,,,,,,,
138690,2017,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,8.0,Passive,
752734,2019,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,Know it very well,,,,,,,,,,
455691,2018,Hồ Chí Minh,Thức Coffee,,Thức Coffee,Thức Coffee,Thức Coffee,Thức Coffee,,,Thức Coffee,,10.0,25.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,250.0
93386,2017,Hồ Chí Minh,Gong Cha,Gong Cha,Gong Cha,,,,,,,,,,,,,,
748185,2019,Hà Nội,Urban Station,,Urban Station,,,,Know a little,,,,,,,,,,
443098,2018,Hải Phòng,Cộng Cà Phê,,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,100.0
752442,2019,Hồ Chí Minh,Street,Street,Street,Street,Street,Street,Know it very well,Street,Not Applicable,Not Applicable,3.0,15.0,45.0,Seg.01 - Mass (<VND 25K),,,45.0
386551,2018,Đà Nẵng,BonPas,,BonPas,BonPas,,,,,,,,,,,,,
435140,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),20.0,10.0,200.0,Seg.01 - Mass (<VND 25K),8.0,Passive,200.0
449009,2018,Hà Nội,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
138198,2017,Hồ Chí Minh,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
140224,2017,Hà Nội,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,3.0,,,,,,
109732,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,,
120953,2017,Cần Thơ,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,,,,,,,,
127382,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,
138526,2017,Hà Nội,Maxx Coffee,,Maxx Coffee,,,,,,,,,,,,,,
826715,2019,Hà Nội,Starbucks,,Starbucks,,,,Maybe do not know it,,,,,,,,,,
445360,2018,Nha Trang,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,5.0,Detractor,
135096,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,9.0,Promoter,
756044,2019,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,Know it well,,,,,,,,,,
830390,2019,Hải Phòng,Other 1,Other,Other,Other,Other,Other,Know it well,,Not Applicable,Not Applicable,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,30.0
409374,2018,Hồ Chí Minh,Cộng Cà Phê,,Cộng Cà Phê,,,,,,,,,,,,,,
441926,2018,Hải Phòng,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
819555,2019,Hà Nội,Milano,,Milano,,,,Know a little,,,,,,,,,,
140396,2017,Hà Nội,Starbucks,,Starbucks,,,,,,,,,,,,,,
131558,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
107799,2017,Cần Thơ,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,
747293,2019,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Know it very well,Highlands Coffee,Highlands Coffee,Not Applicable,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,200.0
136070,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),20.0,,,,,,
841650,2019,Cần Thơ,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,5.0,10.0,50.0,Seg.01 - Mass (<VND 25K),8.0,Passive,50.0
453666,2018,Đà Nẵng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,10.0,30.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,300.0
832796,2019,Hà Nội,Street,,Street,Street,Street,,Know it well,,,,,,,,,,
137494,2017,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
376693,2018,Đà Nẵng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,8.0,30.0,240.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,240.0
107621,2017,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
797512,2019,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Know it very well,Aha Cafe,Aha Cafe,Not Applicable,7.0,30.0,210.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,210.0
788564,2019,Hồ Chí Minh,Passio,Passio,Passio,,,,Know a little,,,,,,,,,,
138581,2017,Hà Nội,Starbucks,,Starbucks,,,,,,,,,,,,,,
119112,2017,Cần Thơ,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,Indepedent Cafe,20.0,,,,,,
453573,2018,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,,,,,,,,,,,
373375,2018,Đà Nẵng,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
452038,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,10.0,12.0,120.0,Seg.01 - Mass (<VND 25K),7.0,Passive,120.0
373685,2018,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,1.0,10.0,10.0,Seg.01 - Mass (<VND 25K),5.0,Detractor,10.0
